# Hastelloy N H MSD — Notebook 11
# columns: t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K  (Å²)
# t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K
1.150000000000000000e+02 7.734539022659324414e-02 2.928060690879386030e+00 1.229850930658361108e+01 1.120250143677726840e+02
1.155000000000000000e+02 7.718305061677165069e-02 2.950374968580708135e+00 1.229619432941566259e+01 1.126621491808558773e+02
1.160000000000000000e+02 7.526530794428686055e-02 2.963561201224980568e+00 1.238785824803942504e+01 1.133126273580542289e+02
1.165000000000000000e+02 7.578209471955837939e-02 2.972985020259148126e+00 1.244114157467201842e+01 1.139728477231343362e+02
1.170000000000000000e+02 7.594913617545387408e-02 2.985448116334569857e+00 1.251615334344169383e+01 1.145699144815815202e+02
1.175000000000000000e+02 7.478731808317536089e-02 2.997012577768641162e+00 1.266425118518258941e+01 1.151907837197876034e+02
1.180000000000000000e+02 7.701635776664034205e-02 3.006638706668616656e+00 1.265783896411143949e+01 1.158512938152814229e+02
1.185000000000000000e+02 7.599823403868671834e-02 3.014287515313132992e+00 1.270208962143157549e+01 1.165159604399795228e+02
1.190000000000000000e+02 7.634672003230405513e-02 3.015273157444893215e+00 1.276919744169913074e+01 1.171313511759578887e+02
1.195000000000000000e+02 7.590133157448496204e-02 3.027565811845800425e+00 1.283463393730706592e+01 1.177076267848574105e+02
1.200000000000000000e+02 7.671954554504363533e-02 3.022270090431879996e+00 1.280018295086413538e+01 1.183213554564146364e+02
1.205000000000000000e+02 7.516418912261907392e-02 3.013690465466110524e+00 1.288411071469005620e+01 1.188962874915837915e+02
1.210000000000000000e+02 7.764211871572680723e-02 3.010401710051231472e+00 1.286095298454542046e+01 1.194456808477400784e+02
1.215000000000000000e+02 7.603892370317967553e-02 3.006970898893879252e+00 1.294743922833358241e+01 1.199252790601372993e+02
1.220000000000000000e+02 7.687574529228323461e-02 2.991575958258313683e+00 1.297364330179858882e+01 1.204871791586415242e+02
1.225000000000000000e+02 7.515398195939493320e-02 3.000118545032324668e+00 1.296436919592382964e+01 1.210685339104943807e+02
1.230000000000000000e+02 7.585055147585660629e-02 2.994308834534103347e+00 1.299450561577086383e+01 1.216403501219433849e+02
1.235000000000000000e+02 7.532849696283895613e-02 2.997063868647209084e+00 1.305712543658442293e+01 1.222325905964477641e+02
1.240000000000000000e+02 7.648785374620910293e-02 3.003629159164645124e+00 1.312210172810763353e+01 1.228154203372575779e+02
1.245000000000000000e+02 7.615922143769968122e-02 3.006436836378993505e+00 1.313081541120510032e+01 1.233503444566428726e+02
1.250000000000000000e+02 7.800495599512391465e-02 3.018334020161870246e+00 1.313446401706691624e+01 1.239016345645965771e+02
1.255000000000000000e+02 7.492490041000002265e-02 3.018283008621279961e+00 1.311313787518762197e+01 1.244610973091813264e+02
1.260000000000000000e+02 7.556891314243396884e-02 3.025386531636749421e+00 1.312515796037013338e+01 1.250108603311588524e+02
1.265000000000000000e+02 7.667550759967949048e-02 3.038512945494230788e+00 1.314390632996802744e+01 1.255351198810288480e+02
1.270000000000000000e+02 7.577277529727347027e-02 3.044893459554049997e+00 1.311050214612675546e+01 1.260365685744197322e+02
1.275000000000000000e+02 7.591670192215091428e-02 3.047518316574879815e+00 1.316367166398974398e+01 1.265246382399406002e+02
1.280000000000000000e+02 7.683199354586346674e-02 3.047504640487148198e+00 1.321153953747342236e+01 1.269635685719022717e+02
1.285000000000000000e+02 7.458165843818329033e-02 3.031889294292524628e+00 1.320115255720952696e+01 1.274353396462152261e+02
1.290000000000000000e+02 7.784126929613839618e-02 3.032246487721882211e+00 1.317773312747879899e+01 1.278899838568778762e+02
1.295000000000000000e+02 7.301330158373593726e-02 3.035557067057729430e+00 1.315456592763506727e+01 1.283935401468455950e+02
1.300000000000000000e+02 7.686683645713136837e-02 3.033791376279371121e+00 1.315177882991074654e+01 1.288808719069025415e+02
1.305000000000000000e+02 7.440452416104841038e-02 3.032090336739193592e+00 1.316266814959512566e+01 1.294258625076802502e+02
1.310000000000000000e+02 7.516153616206618093e-02 3.038983572801210453e+00 1.315596158952680916e+01 1.299692812401995923e+02
1.315000000000000000e+02 7.686751880630050826e-02 3.038530803918013223e+00 1.311988667467883651e+01 1.304707067611973059e+02
1.320000000000000000e+02 7.768314150323364642e-02 3.044426324094098302e+00 1.316044188260343439e+01 1.309504731344155459e+02
1.325000000000000000e+02 7.835427054886731635e-02 3.047911116724838276e+00 1.316601331077457182e+01 1.314337609538648906e+02
1.330000000000000000e+02 7.799343221489879463e-02 3.042875916725587881e+00 1.317656184255316454e+01 1.318871686168930921e+02
1.335000000000000000e+02 7.719726843760130186e-02 3.038008676560858934e+00 1.315913462827979430e+01 1.323336734987712759e+02
1.340000000000000000e+02 7.603148924712087309e-02 3.033473761079561903e+00 1.312178214257941455e+01 1.328012738436555651e+02
1.345000000000000000e+02 7.831441942329546435e-02 3.035786033781493476e+00 1.305154393453141815e+01 1.332783136039087140e+02
1.350000000000000000e+02 7.723299815215274589e-02 3.024701789398375418e+00 1.311920492290411566e+01 1.337319653152288481e+02
1.355000000000000000e+02 7.647972723471545275e-02 3.023997111493089029e+00 1.311152529959861468e+01 1.342928560827037643e+02
1.360000000000000000e+02 7.642788228689995078e-02 3.010995933994710771e+00 1.314811895559754440e+01 1.347574707052683038e+02
1.365000000000000000e+02 7.651789546742671089e-02 3.008196076060749569e+00 1.305807898251510757e+01 1.352205254515839385e+02
1.370000000000000000e+02 7.767448235362678366e-02 2.999038657722249646e+00 1.300764922982716953e+01 1.356834410676657683e+02
1.375000000000000000e+02 7.874202441174554812e-02 2.994824043463703234e+00 1.301862975833877201e+01 1.361395022931796746e+02
1.380000000000000000e+02 7.716244656930615342e-02 2.981816468360162897e+00 1.301462935227517725e+01 1.366055991939363423e+02
1.385000000000000000e+02 7.647696771928107207e-02 2.973929671502941297e+00 1.294511928033684711e+01 1.370610944736936005e+02
1.390000000000000000e+02 7.436672087130011266e-02 2.976065751092722422e+00 1.294401425420932128e+01 1.375964616056005525e+02
1.395000000000000000e+02 7.570157378747953414e-02 2.973464546624058791e+00 1.291044983394070300e+01 1.381160048786624372e+02
1.400000000000000000e+02 7.650364450024570162e-02 2.960675890410155997e+00 1.292546046781052382e+01 1.386142835018275434e+02
1.405000000000000000e+02 7.690229830713116166e-02 2.961600727929671883e+00 1.293296656033051661e+01 1.391067928849597877e+02
1.410000000000000000e+02 7.722893484987695956e-02 2.960652127704511472e+00 1.290017756535598892e+01 1.395823350706257884e+02
1.415000000000000000e+02 7.830095781059115412e-02 2.957382989938259321e+00 1.286805745294930325e+01 1.401322947775418584e+02
1.420000000000000000e+02 7.660095144001644041e-02 2.954087355811997107e+00 1.287632625336441272e+01 1.406266844243090191e+02
1.425000000000000000e+02 7.674615570904606832e-02 2.942831720712335564e+00 1.295185135448692293e+01 1.411165118663231794e+02
1.430000000000000000e+02 7.752918088279837916e-02 2.939597979165514907e+00 1.299339808938065666e+01 1.415742329019369947e+02
1.435000000000000000e+02 7.775135488945636442e-02 2.936684868346211008e+00 1.301660905200942508e+01 1.420567599754350852e+02
1.440000000000000000e+02 7.662377977856554834e-02 2.925223230094064597e+00 1.312767197259792873e+01 1.425383290986055158e+02
1.445000000000000000e+02 7.878895907854786829e-02 2.922302122195461926e+00 1.313206246836678837e+01 1.429372012444452196e+02
1.450000000000000000e+02 7.651932393649876762e-02 2.921445040617671296e+00 1.314373142111983306e+01 1.433435691783563470e+02
1.455000000000000000e+02 7.576501607801654214e-02 2.924111952892149091e+00 1.317170351533455630e+01 1.437687397032019589e+02
1.460000000000000000e+02 7.729078338362284362e-02 2.909859614183126553e+00 1.314341302895900121e+01 1.441840243201969542e+02
1.465000000000000000e+02 7.476556091390730574e-02 2.902338413319287991e+00 1.318188703826830022e+01 1.445379409368090933e+02
1.470000000000000000e+02 7.676712209370339934e-02 2.899320158864954422e+00 1.317562481464845092e+01 1.449037089279062229e+02
1.475000000000000000e+02 7.693138072072970568e-02 2.891250953553150538e+00 1.317716156847365561e+01 1.452841182571726506e+02
1.480000000000000000e+02 7.270036925145230422e-02 2.879493582644813365e+00 1.319302101150634066e+01 1.457457977721622058e+02
1.485000000000000000e+02 7.545581483289039160e-02 2.886293228628156182e+00 1.320967808674709865e+01 1.462320013924603472e+02
1.490000000000000000e+02 7.703247237115547208e-02 2.873057847828844658e+00 1.328658704285118297e+01 1.466701159031111104e+02
1.495000000000000000e+02 7.294460347470882455e-02 2.868684143065058478e+00 1.326906557110565288e+01 1.471784059544106071e+02
1.500000000000000000e+02 7.536054025062449702e-02 2.864067024899833669e+00 1.327066169904970039e+01 1.477145856579987537e+02
1.505000000000000000e+02 7.734578788241666669e-02 2.862058908491833531e+00 1.323315391360233306e+01 1.482899791149538373e+02
1.510000000000000000e+02 7.362074339574647963e-02 2.858067685960717252e+00 1.327803476241770042e+01 1.488792722636718224e+02
1.515000000000000000e+02 7.829713076193658972e-02 2.851501809600417658e+00 1.327634070570539571e+01 1.494834131620905850e+02
1.520000000000000000e+02 7.582378701002508159e-02 2.843639300326064934e+00 1.330212029580829025e+01 1.500721718241650251e+02
1.525000000000000000e+02 7.629402234381273129e-02 2.832130693115970210e+00 1.332744683630078519e+01 1.506104124605786012e+02
1.530000000000000000e+02 7.737528270870297487e-02 2.826997747787865833e+00 1.334222610755203497e+01 1.510919720536413138e+02
1.535000000000000000e+02 7.615039516683420884e-02 2.839689156097906508e+00 1.340488807616594791e+01 1.516272828917138895e+02
1.540000000000000000e+02 7.438572097141661621e-02 2.829709974202933687e+00 1.340116936183124352e+01 1.521765352634911039e+02
1.545000000000000000e+02 7.540585985385907242e-02 2.826510608665855351e+00 1.340455522282425527e+01 1.526961804321080081e+02
1.550000000000000000e+02 7.539517674584383933e-02 2.824257965745843979e+00 1.340135372903487010e+01 1.531292280726210890e+02
1.555000000000000000e+02 7.564425889563025640e-02 2.816006062105126162e+00 1.340170140562684686e+01 1.535959380455816756e+02
1.560000000000000000e+02 7.944194420260723699e-02 2.809002318630109407e+00 1.340341547928818500e+01 1.541134839939367396e+02
1.565000000000000000e+02 7.609328345420877937e-02 2.812011621797390504e+00 1.345616882412089765e+01 1.546480939060172943e+02
1.570000000000000000e+02 7.783371024094357105e-02 2.806473275700758663e+00 1.344951516486173837e+01 1.552365379204286455e+02
1.575000000000000000e+02 7.581209162495783360e-02 2.807519414722765561e+00 1.342257499244954388e+01 1.558285325994487209e+02
1.580000000000000000e+02 7.674745259139241493e-02 2.817237293607932180e+00 1.341331758382141359e+01 1.562838865964163517e+02
1.585000000000000000e+02 7.798032336081082982e-02 2.819879183714105064e+00 1.339691291530660777e+01 1.568403183996246923e+02
1.590000000000000000e+02 7.630841597362637840e-02 2.824381713588250076e+00 1.344199406876233205e+01 1.574012788856438476e+02
1.595000000000000000e+02 7.568754360956007898e-02 2.828630865351100088e+00 1.342660846451589585e+01 1.579153826147691291e+02
1.600000000000000000e+02 7.662152601515667683e-02 2.835365722490940321e+00 1.341153577388969431e+01 1.583776609412117296e+02
1.605000000000000000e+02 7.682804094203392331e-02 2.837724278521186694e+00 1.341931240898541056e+01 1.589355839667305474e+02
1.610000000000000000e+02 7.592412263833760167e-02 2.834890406842069943e+00 1.342888826912484035e+01 1.594705994019466289e+02
1.615000000000000000e+02 7.789000049821735716e-02 2.834378529051018614e+00 1.352190749093739797e+01 1.600638680841022961e+02
1.620000000000000000e+02 7.693006833398473299e-02 2.842708448013083977e+00 1.351469379195345155e+01 1.605798571789461562e+02
1.625000000000000000e+02 7.779036488341839473e-02 2.846923707203826925e+00 1.357357396666930072e+01 1.611317644690868462e+02
1.630000000000000000e+02 7.639246212034045413e-02 2.850425391727744007e+00 1.358454332315813318e+01 1.616510553281910063e+02
1.635000000000000000e+02 7.680920860681431095e-02 2.844453734999234040e+00 1.362118848283260419e+01 1.621463651367424745e+02
1.640000000000000000e+02 7.758839504867862114e-02 2.843560196462830536e+00 1.363118965180958675e+01 1.626812213674541567e+02
1.645000000000000000e+02 7.597856076365187838e-02 2.851796221781143448e+00 1.362132726405986638e+01 1.632886775919479874e+02
1.650000000000000000e+02 7.545486341614004999e-02 2.854133355346114342e+00 1.364459991617234813e+01 1.637982508228338929e+02
1.655000000000000000e+02 7.885496837658120817e-02 2.854062415432478517e+00 1.361901675630220510e+01 1.642795783907997418e+02
1.660000000000000000e+02 7.672071771437127818e-02 2.863134026243626895e+00 1.362435663846617118e+01 1.647604764815572196e+02
1.665000000000000000e+02 7.693681872928084808e-02 2.861754915811387079e+00 1.364611265839771015e+01 1.652947980899967604e+02
1.670000000000000000e+02 7.718028559554412915e-02 2.864861284029562860e+00 1.370180223560792854e+01 1.658817881993477670e+02
1.675000000000000000e+02 7.814581852101203097e-02 2.875694347588593658e+00 1.366447439809433284e+01 1.664081622267415526e+02
1.680000000000000000e+02 7.377421075399143158e-02 2.876714043265922616e+00 1.367047100783889313e+01 1.669371790284698989e+02
1.685000000000000000e+02 7.868384536486255909e-02 2.877505504393299329e+00 1.368732186762285430e+01 1.674551586610228640e+02
1.690000000000000000e+02 7.572936797343080007e-02 2.876206957738005165e+00 1.366583873209325439e+01 1.679822203114071897e+02
1.695000000000000000e+02 7.672406480378660132e-02 2.871810002605335477e+00 1.367843426898761017e+01 1.685454513066550817e+02
1.700000000000000000e+02 7.747798525538332481e-02 2.873458429634970113e+00 1.363044882003570102e+01 1.691340320204236320e+02
1.705000000000000000e+02 7.745141169043105733e-02 2.877105251113879270e+00 1.366741954286981198e+01 1.696908421780678680e+02
1.710000000000000000e+02 7.550389948714411603e-02 2.876330931328472840e+00 1.366634329329365372e+01 1.702515531821860009e+02
1.715000000000000000e+02 7.560320844801383944e-02 2.879381956036960677e+00 1.364816174769551793e+01 1.707878408312819545e+02
1.720000000000000000e+02 7.627887610155578701e-02 2.882247855273639026e+00 1.365327923148946887e+01 1.713448891634084248e+02
1.725000000000000000e+02 7.667161806513841937e-02 2.887115158423616101e+00 1.363201236712058240e+01 1.718795322249529818e+02
1.730000000000000000e+02 7.618245027437230144e-02 2.891845991639653501e+00 1.364305944950445948e+01 1.724003116796100414e+02
1.735000000000000000e+02 7.682029987798963400e-02 2.893325251878163140e+00 1.369888326712834647e+01 1.729365714053893157e+02
1.740000000000000000e+02 7.802772943954902618e-02 2.891936991669644463e+00 1.371531953408131521e+01 1.734073253994908157e+02
1.745000000000000000e+02 7.728558519661460346e-02 2.890704048719184183e+00 1.367479264698372354e+01 1.738780250336617996e+02
1.750000000000000000e+02 7.726715431529106171e-02 2.895792346143093443e+00 1.366284849361884390e+01 1.743516642192843165e+02
1.755000000000000000e+02 7.743508989060871039e-02 2.899209108662260892e+00 1.368153512847818298e+01 1.748780851375660745e+02
1.760000000000000000e+02 7.948282297702351229e-02 2.904440211178938469e+00 1.365180383912560913e+01 1.753904653503222448e+02
1.765000000000000000e+02 7.745908334651568916e-02 2.910384565926829481e+00 1.366314536402819080e+01 1.758458765646425093e+02
1.770000000000000000e+02 7.645466209163036264e-02 2.907736262822493423e+00 1.371358583174884416e+01 1.763225525185935112e+02
1.775000000000000000e+02 7.673033699520070972e-02 2.910370638420855194e+00 1.374455425684894472e+01 1.768043596499553871e+02
1.780000000000000000e+02 7.777598844034935843e-02 2.917701302617467185e+00 1.377329219063330434e+01 1.772758702689786219e+02
1.785000000000000000e+02 7.461625931066434569e-02 2.921983182199738405e+00 1.384120294966220577e+01 1.776796752492693940e+02
1.790000000000000000e+02 7.735280602152230789e-02 2.928874014869815579e+00 1.384915723479097593e+01 1.781379298083060405e+02
1.795000000000000000e+02 7.694925188835378960e-02 2.923087682085727224e+00 1.378655889879230934e+01 1.785944346873019981e+02
1.800000000000000000e+02 7.399961827370730993e-02 2.929906647000876330e+00 1.379634728141449962e+01 1.790541181245453686e+02
1.805000000000000000e+02 7.496312855929827823e-02 2.931359015514034994e+00 1.382719066461823232e+01 1.795249238661801030e+02
1.810000000000000000e+02 7.711724193696227470e-02 2.927072047191396020e+00 1.386808057791881055e+01 1.800220619639641768e+02
1.815000000000000000e+02 7.648317072442885334e-02 2.926071145546045749e+00 1.388989458426503809e+01 1.805028241639420798e+02
1.820000000000000000e+02 7.552785523975376336e-02 2.932233447792084391e+00 1.390914338910614667e+01 1.810354718511316889e+02
1.825000000000000000e+02 7.541874954515848106e-02 2.936095725819102498e+00 1.397632926956727140e+01 1.814874154502437023e+02
1.830000000000000000e+02 7.920507442854629598e-02 2.939198637038766826e+00 1.400983121573136536e+01 1.819190937840727997e+02
1.835000000000000000e+02 7.681012709135803807e-02 2.940535462550705414e+00 1.407319512076439594e+01 1.822862647746243567e+02
1.840000000000000000e+02 7.747602041412181284e-02 2.943977491046248396e+00 1.409517721385703481e+01 1.827106984425604139e+02
1.845000000000000000e+02 7.640038742641344638e-02 2.949456549030653463e+00 1.413018076303639958e+01 1.831386916643297695e+02
1.850000000000000000e+02 7.811789478213970739e-02 2.949499539827232564e+00 1.416085033453588338e+01 1.835791460765282466e+02
1.855000000000000000e+02 7.913717290938056259e-02 2.956933831745752528e+00 1.416756460749929580e+01 1.840126426011067338e+02
1.860000000000000000e+02 7.574952576014173933e-02 2.955952008200176895e+00 1.418838400439018876e+01 1.844522147536029308e+02
1.865000000000000000e+02 7.738998836932627079e-02 2.957457994898227138e+00 1.421233368012346610e+01 1.848893110538263329e+02
1.870000000000000000e+02 7.652546986184563527e-02 2.959867381960869182e+00 1.429000776798581285e+01 1.853403043752803967e+02
1.875000000000000000e+02 7.728045876776200307e-02 2.966823084635967778e+00 1.426338518741601824e+01 1.858019627291359939e+02
1.880000000000000000e+02 7.649150445395555553e-02 2.964134321581066711e+00 1.427609099817792959e+01 1.862029998371705233e+02
1.885000000000000000e+02 7.584303880115660090e-02 2.977587462130961260e+00 1.429063323958733811e+01 1.866193844113009845e+02
1.890000000000000000e+02 7.613876187658059902e-02 2.971996057898219412e+00 1.425255205099935196e+01 1.870696926443801829e+02
1.895000000000000000e+02 7.765360300739754251e-02 2.975122014085472610e+00 1.426876655582255182e+01 1.875828762330949360e+02
1.900000000000000000e+02 7.884639039848349851e-02 2.969714262342372901e+00 1.419745514237451012e+01 1.880169529382130804e+02
1.905000000000000000e+02 7.617965043375002354e-02 2.977981881323214175e+00 1.424780724966626266e+01 1.884190191238127454e+02
1.910000000000000000e+02 7.710534473958893797e-02 2.983417951744861352e+00 1.424885897549813940e+01 1.887433963551735019e+02
1.915000000000000000e+02 7.669442156940967092e-02 2.983919181274060861e+00 1.430907484404411001e+01 1.890555555780232453e+02
1.920000000000000000e+02 7.733849574753806633e-02 2.988335467004028523e+00 1.433074958117340003e+01 1.894027319534295941e+02
1.925000000000000000e+02 7.871919885573479270e-02 2.989197312556720387e+00 1.434414896828721986e+01 1.897715614352061380e+02
1.930000000000000000e+02 7.768669274905831701e-02 2.993013042689776082e+00 1.426033270392169428e+01 1.902454635211190350e+02
1.935000000000000000e+02 7.630851178824060721e-02 2.996089504068042864e+00 1.430127748497694107e+01 1.906580175255540155e+02
1.940000000000000000e+02 7.767494278203057601e-02 2.999371480480772512e+00 1.430651947283895886e+01 1.910906967559541840e+02
1.945000000000000000e+02 7.810412271285974151e-02 3.005402872847751539e+00 1.430028396328665430e+01 1.914857916483313147e+02
1.950000000000000000e+02 7.806497213528353074e-02 3.010754030188748764e+00 1.427428080167292457e+01 1.919056699708006590e+02
1.955000000000000000e+02 7.754159794990993226e-02 3.005265561761621740e+00 1.425015490862324441e+01 1.922492732990113211e+02
1.960000000000000000e+02 7.868094471794409572e-02 3.003661214122452350e+00 1.431438789124267430e+01 1.925433399116109854e+02
1.965000000000000000e+02 7.661650155288809994e-02 3.006746456510288823e+00 1.432716763690315886e+01 1.928852602380802921e+02
1.970000000000000000e+02 7.768384195555558258e-02 3.014469342573351085e+00 1.431663619110235963e+01 1.931590291572952083e+02
1.975000000000000000e+02 7.845203026211576558e-02 3.015879370483634414e+00 1.435267224645915185e+01 1.934777750230418008e+02
1.980000000000000000e+02 7.869193792787332331e-02 3.017651324318914252e+00 1.428262128208565152e+01 1.937952585060903345e+02
1.985000000000000000e+02 7.781664791884060350e-02 3.025953097018297289e+00 1.432717219696104216e+01 1.941502199967815727e+02
1.990000000000000000e+02 7.867785890398913684e-02 3.025124263045421369e+00 1.431969528344010634e+01 1.945566362932042352e+02
1.995000000000000000e+02 7.713918377413796212e-02 3.021088411974500954e+00 1.433655948519354340e+01 1.949586828153190368e+02
2.000000000000000000e+02 7.718237880544961960e-02 3.021195929120526813e+00 1.430019070112357937e+01 1.953915709249369002e+02
2.005000000000000000e+02 7.512209523190911675e-02 3.026843966811273212e+00 1.427720436857792663e+01 1.958397421580372111e+02
2.010000000000000000e+02 7.836599370591448843e-02 3.029999030828662399e+00 1.423715168479419368e+01 1.963204373488956662e+02
2.015000000000000000e+02 7.588277274253189819e-02 3.026618107546448222e+00 1.432469810863067927e+01 1.967650071280383486e+02
2.020000000000000000e+02 7.822208825341844807e-02 3.033454917890610947e+00 1.431246381449098237e+01 1.971907536536834016e+02
2.025000000000000000e+02 7.743530534388687325e-02 3.036228293558303371e+00 1.432499584351091215e+01 1.975321224299489415e+02
2.030000000000000000e+02 7.782322542474885696e-02 3.036691958478995534e+00 1.434798327271912832e+01 1.979324976745439528e+02
2.035000000000000000e+02 7.710078271901281421e-02 3.047143302482724359e+00 1.431753725520869658e+01 1.982544800053508425e+02
2.040000000000000000e+02 7.702023463220496191e-02 3.043702360397804174e+00 1.436795978713622368e+01 1.986490060310410399e+02
2.045000000000000000e+02 7.876473469578755549e-02 3.046454469414560773e+00 1.441223858597468421e+01 1.990815583278447605e+02
2.050000000000000000e+02 7.777524021374886132e-02 3.047408873844546395e+00 1.442691515665212165e+01 1.996152378660290196e+02
2.055000000000000000e+02 8.104897635623854735e-02 3.045743678097706297e+00 1.438272927763370390e+01 2.001137567723061466e+02
2.060000000000000000e+02 7.905453891101929531e-02 3.056200166285215847e+00 1.442375725627541350e+01 2.005791430562618984e+02
2.065000000000000000e+02 7.593610107095589978e-02 3.049543869457536971e+00 1.438927725612021469e+01 2.010169622754788179e+02
2.070000000000000000e+02 7.897152985998161234e-02 3.050494533800828023e+00 1.434994554820084822e+01 2.014188204886849292e+02
2.075000000000000000e+02 7.760514560589319710e-02 3.058445832797421993e+00 1.435007379191947585e+01 2.017901443762634131e+02
2.080000000000000000e+02 7.711073305548388213e-02 3.062560110820829351e+00 1.432210994268434767e+01 2.020602996390563533e+02
2.085000000000000000e+02 7.839873673468637783e-02 3.057310977719188028e+00 1.437421793124203084e+01 2.023924071577546329e+02
2.090000000000000000e+02 7.924591106860574830e-02 3.067176499273129853e+00 1.434290187102729774e+01 2.027429127860363280e+02
2.095000000000000000e+02 8.084410988650646279e-02 3.067123650668022172e+00 1.436496012065000727e+01 2.031261389811425317e+02
2.100000000000000000e+02 7.707782038020354054e-02 3.064122854910916072e+00 1.436351863024817277e+01 2.034589832683200257e+02
2.105000000000000000e+02 7.683485868851852585e-02 3.064270084577684905e+00 1.432219085783790113e+01 2.038673770265998257e+02
2.110000000000000000e+02 7.814623622567193340e-02 3.064674268633920562e+00 1.431076268639839455e+01 2.042496587472624867e+02
2.115000000000000000e+02 7.942879882458256380e-02 3.069859291741743768e+00 1.432168670762629326e+01 2.046094751181661877e+02
2.120000000000000000e+02 7.814813712599814888e-02 3.078102938208077788e+00 1.432462224606845780e+01 2.049719957093496419e+02
2.125000000000000000e+02 7.686946105994424405e-02 3.071534200979089135e+00 1.434058236229228989e+01 2.053426747807253321e+02
2.130000000000000000e+02 8.225110121106977978e-02 3.080115103721767778e+00 1.435365302906270202e+01 2.057051577447402337e+02
2.135000000000000000e+02 7.726419739608940407e-02 3.083974037689385383e+00 1.432305100085973315e+01 2.060311094829184810e+02
2.140000000000000000e+02 7.900675916048464920e-02 3.083727565999906606e+00 1.441258758618066693e+01 2.063202699294618867e+02
2.145000000000000000e+02 7.760770700485075668e-02 3.093227737150280099e+00 1.442472647575431210e+01 2.066431108858729715e+02
2.150000000000000000e+02 7.795961420765640248e-02 3.093147690153688067e+00 1.439903177510375620e+01 2.069786553598756598e+02
2.155000000000000000e+02 7.567285395504673440e-02 3.096096138004486242e+00 1.443292255816849590e+01 2.073183484452397352e+02
2.160000000000000000e+02 7.964028538840040028e-02 3.102646992777549073e+00 1.449822508002331745e+01 2.076280854934596789e+02
2.165000000000000000e+02 7.913484409260300445e-02 3.098673439411985253e+00 1.452378480564115470e+01 2.079827064700157564e+02
2.170000000000000000e+02 7.786886898106841481e-02 3.099420460253608400e+00 1.446518289082619901e+01 2.083014280989034717e+02
2.175000000000000000e+02 7.983348894043153232e-02 3.110325553367166762e+00 1.448604432811106157e+01 2.086332038399745272e+02
2.180000000000000000e+02 7.899468517784036248e-02 3.107414417604507317e+00 1.448120860876943894e+01 2.089505874321800434e+02
2.185000000000000000e+02 8.079474066071430649e-02 3.109843900102067682e+00 1.451366238500866679e+01 2.092805374231782594e+02
2.190000000000000000e+02 8.027627145277517473e-02 3.123034581931232623e+00 1.455181907720801604e+01 2.095338574118327415e+02
2.195000000000000000e+02 7.878642822410546198e-02 3.124502352134180594e+00 1.453322949211577253e+01 2.098830437724487297e+02
2.200000000000000000e+02 7.950291165428842455e-02 3.130674932539680100e+00 1.459150608478285704e+01 2.102262219260736344e+02
2.205000000000000000e+02 7.713999604632074125e-02 3.133840401707641998e+00 1.460424493294371118e+01 2.105124860277562391e+02
2.210000000000000000e+02 7.730164062757319265e-02 3.136364500908120689e+00 1.460220494411711201e+01 2.108073891454996840e+02
2.215000000000000000e+02 7.581411449404537595e-02 3.141747730408979145e+00 1.462545588568823085e+01 2.110213853814990159e+02
2.220000000000000000e+02 8.017582116404921300e-02 3.144131106966887135e+00 1.474693145559050578e+01 2.113301038222447232e+02
2.225000000000000000e+02 7.979491125937498985e-02 3.142021873060701243e+00 1.477759615890949618e+01 2.116619851207459817e+02
2.230000000000000000e+02 7.771201284284363908e-02 3.149966396365213139e+00 1.479082540388273337e+01 2.120741038823731515e+02
2.235000000000000000e+02 7.766194518111957379e-02 3.150852354798482136e+00 1.480700453422289797e+01 2.125089630816479200e+02
2.240000000000000000e+02 7.922536275413108453e-02 3.152256853253181390e+00 1.482122178382000044e+01 2.129504903385676471e+02
2.245000000000000000e+02 7.794693909819393196e-02 3.153935009223098884e+00 1.480927245057307040e+01 2.134275347498078190e+02
2.250000000000000000e+02 7.821340011855376639e-02 3.160151896231113255e+00 1.483549219202598834e+01 2.139544235995647057e+02
2.255000000000000000e+02 7.784126724400000641e-02 3.162518993655810018e+00 1.481389685212824148e+01 2.144751723182446881e+02
2.260000000000000000e+02 8.221517258064826861e-02 3.165303639447282880e+00 1.483945174014679225e+01 2.149738432034584434e+02
2.265000000000000000e+02 7.746029473969467949e-02 3.164671417739217674e+00 1.487783075212921347e+01 2.153830545412121182e+02
2.270000000000000000e+02 7.812011997258837270e-02 3.175119424662941725e+00 1.492404692421895440e+01 2.158927129777666494e+02
2.275000000000000000e+02 7.986998725286806322e-02 3.177266718472370410e+00 1.487876621672006117e+01 2.164097584354171033e+02
2.280000000000000000e+02 8.113635583904310611e-02 3.180620381571866329e+00 1.482317434352285623e+01 2.169154501532279653e+02
2.285000000000000000e+02 7.903916557835252710e-02 3.183026875935153210e+00 1.478403032843713127e+01 2.174431906328296407e+02
2.290000000000000000e+02 8.121509226989452601e-02 3.182527907933557110e+00 1.472823996039875993e+01 2.179714776250240789e+02
2.295000000000000000e+02 7.763310219040307769e-02 3.184381040288579712e+00 1.468080949966847903e+01 2.185005828174132887e+02
2.300000000000000000e+02 7.928592037425553907e-02 3.188273690573006913e+00 1.471574740161207018e+01 2.190168852990198616e+02
