LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.028 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
     18130  -19728.744      0.86075595     1.7057337     -196.64387      47185.324      25.944215      25.944215      70.101268    
     18140  -19728.81       0.23965427     0.69024542     6.4570194      47176.285      25.942558      25.942558      70.096792    
     18150  -19728.836      0.38416409     0.87884822     6.2979135      47175.565      25.942426      25.942426      70.096435    
     18160  -19728.851      1.2267869      2.5921402      89.589264      47170.764      25.941546      25.941546      70.094057    
     18170  -19728.904      0.25079121     0.65003547     2.2151189      47173.385      25.942026      25.942026      70.095355    
     18180  -19728.916      0.17063781     0.47421767     0.51461946     47173.053      25.941966      25.941966      70.095191    
     18190  -19729.003      0.32714632     0.91065779     7.2495292      47163.978      25.940302      25.940302      70.090696    
     18200  -19729.014      0.34508783     0.86314264    -5.4234257      47164.208      25.940344      25.940344      70.09081     
     18210  -19729.023      0.12120147     0.41017041    -5.532415       47164.215      25.940345      25.940345      70.090813    
     18220  -19729.031      0.075415303    0.28946606     3.8716946      47163.632      25.940239      25.940239      70.090525    
     18230  -19729.035      0.061405717    0.24782364    -1.0341462      47163.55       25.940223      25.940223      70.090484    
     18240  -19729.04       0.099226031    0.28612971    -4.0564925      47163.173      25.940154      25.940154      70.090297    
     18250  -19729.043      0.10117719     0.28574069     34.777037      47161.366      25.939823      25.939823      70.089402    
     18260  -19729.046      0.13536875     0.33852681    -1.7438237      47162.42       25.940016      25.940016      70.089924    
     18270  -19729.049      0.064292053    0.22767731    -0.26629577     47162.037      25.939946      25.939946      70.089735    
     18280  -19729.053      0.071911802    0.23479899    -0.14324962     47161.591      25.939864      25.939864      70.089514    
     18290  -19729.082      0.13493627     0.32858578     21.815422      47156.758      25.938978      25.938978      70.087119    
     18300  -19729.084      0.12801148     0.3057451     -3.4493068      47157.367      25.93909       25.93909       70.087421    
     18310  -19729.086      0.029820985    0.15849557    -24.420707      47157.847      25.939178      25.939178      70.087659    
     18320  -19729.09       0.028978352    0.16084356     38.703497      47154.783      25.938616      25.938616      70.086141    
     18330  -19729.096      0.023907639    0.14400135    -0.29120364     47155.072      25.938669      25.938669      70.086284    
     18340  -19729.136      0.17782896     0.34187767     17.854217      47144.194      25.936674      25.936674      70.080894    
     18350  -19729.138      0.058887478    0.18267232     1.8919907      47144.756      25.936777      25.936777      70.081173    
     18360  -19729.139      0.022550266    0.11452929     7.40075        47144.089      25.936655      25.936655      70.080842    
     18370  -19729.14       0.027798126    0.1260253      1.5509616      47143.916      25.936624      25.936624      70.080757    
     18380  -19729.142      0.094152272    0.23502918    -72.097351      47146.056      25.937016      25.937016      70.081817    
     18390  -19729.143      0.11149017     0.27369516     2.9182402      47142.682      25.936397      25.936397      70.080145    
     18400  -19729.145      0.021968194    0.11063467     7.3255094      47141.901      25.936254      25.936254      70.079758    
     18410  -19729.147      0.021754971    0.1141484      0.92047662     47141.564      25.936192      25.936192      70.079591    
     18420  -19729.149      0.087493338    0.27491081    -83.3305        47143.775      25.936598      25.936598      70.080687    
     18430  -19729.151      0.10345101     0.31360882     3.3309389      47139.78       25.935865      25.935865      70.078707    
     18440  -19729.153      0.020824989    0.10913348     7.1809266      47138.885      25.935701      25.935701      70.078263    
     18450  -19729.155      0.020581801    0.10740425     4.9385572      47138.303      25.935594      25.935594      70.077975    
     18460  -19729.161      0.29118134     0.61872311    -216.14612      47143.018      25.936459      25.936459      70.080312    
     18470  -19729.166      0.067811951    0.1750779     -0.39041596     47133.941      25.934794      25.934794      70.075813    
     18480  -19729.166      0.1378974      0.30780192    -1.789131       47133.753      25.93476       25.93476       70.07572     
     18490  -19729.166      0.18963932     0.41507412    -11.482734      47133.843      25.934776      25.934776      70.075765    
     18500  -19729.168      0.065587005    0.17194577    -1.5625492      47133.301      25.934677      25.934677      70.075496    
     18510  -19729.168      0.1064449      0.24603348     2.6881416      47133.058      25.934632      25.934632      70.075376    
     18520  -19729.17       0.018426114    0.10541661     6.1418776      47132.393      25.93451       25.93451       70.075047    
     18530  -19729.171      0.021219081    0.11308791     2.0620798      47132.05       25.934447      25.934447      70.074876    
     18540  -19729.173      0.11194036     0.25371981    -82.975675      47134.383      25.934875      25.934875      70.076033    
     18550  -19729.174      0.139515       0.30707095     4.0285714      47130.374      25.93414       25.93414       70.074046    
     18560  -19729.177      0.021246719    0.11636509     8.2724736      47129.458      25.933972      25.933972      70.073592    
     18570  -19729.179      0.022190288    0.11551453     2.1032756      47128.933      25.933875      25.933875      70.073331    
     18580  -19729.181      0.10570911     0.24890028    -80.478934      47131.02       25.934258      25.934258      70.074366    
     18590  -19729.183      0.10729422     0.24964321     4.6140694      47127.316      25.933579      25.933579      70.07253     
     18600  -19729.184      0.026329058    0.11449511     7.2406725      47126.71       25.933468      25.933468      70.07223     
     18610  -19729.186      0.027522236    0.12771047     1.8095306      47126.462      25.933422      25.933422      70.072107    
     18620  -19729.188      0.11601214     0.26526789    -82.208021      47128.859      25.933862      25.933862      70.073295    
     18630  -19729.189      0.14675042     0.3243033      3.4889609      47124.98       25.93315       25.93315       70.071372    
     18640  -19729.192      0.035493881    0.1340605      9.0454447      47124.05       25.93298       25.93298       70.070911    
     18650  -19729.195      0.039604036    0.13946294     2.7342787      47123.525      25.932884      25.932884      70.070651    
     18660  -19729.2        0.21885646     0.47577953    -171.00182      47128.463      25.933789      25.933789      70.073098    
     18670  -19729.206      0.29039037     0.64458388     4.5243262      47120.449      25.932319      25.932319      70.069126    
     18680  -19729.214      0.084716209    0.21623641     11.490395      47119.437      25.932134      25.932134      70.068625    
     18690  -19729.217      0.096214079    0.2597461      8.1457458      47119.127      25.932077      25.932077      70.068471    
     18700  -19729.224      0.23984509     0.56039759    -102.56604      47122.564      25.932707      25.932707      70.070175    
     18710  -19729.232      0.31249472     0.71540813     12.984655      47117.552      25.931788      25.931788      70.06769     
     18720  -19729.249      0.20764677     0.40320767     20.48848       47116.448      25.931585      25.931585      70.067143    
     18730  -19729.547      0.37084882     0.85434685    -21.290926      47112.477      25.930857      25.930857      70.065175    
     18740  -19729.596      0.37811082     0.92637184    -266.49305      47121.209      25.932459      25.932459      70.069503    
     18750  -19729.609      0.29004313     0.75465448     32.04388       47109.468      25.930305      25.930305      70.063683    
     18760  -19729.609      0.51331528     1.1345352      17.620421      47109.858      25.930376      25.930376      70.063877    
     18770  -19729.628      0.11806523     0.46136054    -5.1523608      47110.428      25.930481      25.930481      70.064159    
     18780  -19729.629      0.28750401     0.70650156    -2.7505042      47110.265      25.930451      25.930451      70.064078    
     18790  -19729.64       0.31518596     0.74144469    -4.7743423      47109.866      25.930378      25.930378      70.06388     
     18800  -19729.644      0.88496224     1.8532856     -13.537819      47109          25.930219      25.930219      70.063451    
     18810  -19729.676      0.8027718      1.8273055      25.063892      47102.757      25.929073      25.929073      70.060356    
     18820  -19729.723      0.25767846     0.71589568    -12.72997       47102.972      25.929113      25.929113      70.060462    
     18830  -19729.726      0.74125029     1.598507       47.253351      47099.961      25.92856       25.92856       70.05897     
     18840  -19729.727      1.0073151      2.1608521      58.505794      47098.592      25.928309      25.928309      70.058291    
     18850  -19729.728      1.1780051      2.5746882      35.932971      47098.036      25.928207      25.928207      70.058015    
     18860  -19729.795      0.48177918     0.91368599     220.06382      47088.396      25.926438      25.926438      70.053235    
     18870  -19729.802      0.78969669     1.8398292      62.176791      47094.084      25.927482      25.927482      70.056056    
     18880  -19729.806      1.2381689      2.7928787      158.55257      47089.967      25.926726      25.926726      70.054014    
     18890  -19729.815      1.4977019      3.5663536      154.11899      47089.303      25.926604      25.926604      70.053685    
     18900  -19729.819      1.3564856      3.5661135      46.075335      47092.93       25.92727       25.92727       70.055483    
     18910  -19730.01       0.72565175     1.5572289      15.373673      47091.505      25.927008      25.927008      70.054777    
     18920  -19730.107      0.39753123     0.99799565    -7.162268       47091.173      25.926947      25.926947      70.054612    
     18930  -19730.257      0.51840258     1.3303282      144.35054      47080.433      25.924976      25.924976      70.049286    
     18940  -19730.299      0.12734959     0.39705262    -99.738124      47088.704      25.926494      25.926494      70.053388    
     18950  -19730.303      0.13505572     0.4724539     -10.084727      47085.105      25.925834      25.925834      70.051603    
     18960  -19730.309      0.12906414     0.38215748    -9.103386       47084.631      25.925747      25.925747      70.051368    
     18970  -19730.315      0.066715039    0.26067742     40.255421      47082.338      25.925326      25.925326      70.050231    
     18980  -19730.326      0.068043272    0.27163515    -2.573262       47083.036      25.925454      25.925454      70.050577    
     18990  -19730.333      0.047762705    0.2335097      57.854277      47080.047      25.924905      25.924905      70.049094    
     19000  -19730.346      0.32863094     0.71379707    -8.1960667      47080.262      25.924945      25.924945      70.049201    
     19010  -19730.354      0.22570253     0.55125669    -24.718797      47079.904      25.924879      25.924879      70.049023    
     19020  -19730.359      0.070780107    0.21842329     6.5323902      47078.144      25.924556      25.924556      70.048151    
     19030  -19730.359      0.046989741    0.19188856     35.017598      47076.893      25.924327      25.924327      70.04753     
     19040  -19730.362      0.060037388    0.20175915    -45.393569      47079.461      25.924798      25.924798      70.048804    
     19050  -19730.363      0.028273005    0.16867483     8.0844571      47077.105      25.924365      25.924365      70.047635    
     19060  -19730.37       0.26378049     0.55789786    -125.55842      47080.218      25.924937      25.924937      70.049179    
     19070  -19730.385      0.52084686     1.0894814      66.920229      47066.202      25.922364      25.922364      70.042227    
     19080  -19730.397      0.065388049    0.16532935    -31.034316      47068.4        25.922767      25.922767      70.043317    
     19090  -19730.398      0.03236289     0.13658438    -25.161877      47067.924      25.92268       25.92268       70.043082    
     19100  -19730.399      0.018117056    0.11732738     18.123118      47065.939      25.922316      25.922316      70.042097    
     19110  -19730.4        0.035476438    0.13216191    -0.72856667     47066.27       25.922376      25.922376      70.042261    
     19120  -19730.401      0.089334371    0.21311717    -1.6231683      47065.648      25.922262      25.922262      70.041952    
     19130  -19730.402      0.01816366     0.1081861     -21.614336      47065.894      25.922307      25.922307      70.042075    
     19140  -19730.403      0.018182257    0.10937573     25.683009      47063.637      25.921893      25.921893      70.040955    
     19150  -19730.404      0.026078903    0.11989013    -1.1515734      47064.165      25.92199       25.92199       70.041217    
     19160  -19730.406      0.11468339     0.25757649    -2.5186909      47063.287      25.921829      25.921829      70.040781    
     19170  -19730.408      0.017973604    0.10983874    -26.022592      47063.499      25.921868      25.921868      70.040887    
     19180  -19730.409      0.017917088    0.10714476     29.610253      47060.71       25.921356      25.921356      70.039503    
     19190  -19730.411      0.017773878    0.10970903    -0.72369329     47061.102      25.921428      25.921428      70.039697    
     19200  -19730.414      0.17178763     0.36610907    -2.255135       47059.353      25.921106      25.921106      70.03883     
     19210  -19730.418      0.044225492    0.13527565    -20.087329      47058.332      25.920919      25.920919      70.038323    
     19220  -19730.479      0.13267982     0.3561709     -35.829967      47019.505      25.913788      25.913788      70.019055    
     19230  -19730.489      0.1465429      0.26462098     72.775776      47014.798      25.912923      25.912923      70.016719    
     19240  -19730.498      0.18359243     0.3090038     -5.1126612      47016.866      25.913303      25.913303      70.017745    
     19250  -19730.517      0.48263032     1.089226      -2.9250579      47014.777      25.912919      25.912919      70.016708    
     19260  -19730.582      1.6282052      3.4217467      110.92627      47006.094      25.911324      25.911324      70.012398    
     19270  -19730.732      0.61991937     1.2551267      5.2676443      47008.045      25.911683      25.911683      70.013366    
     19280  -19730.855      0.45834341     1.1746342      195.67447      46999.271      25.91007       25.91007       70.00901     
     19290  -19730.886      0.41221311     1.0852387     -2.8888239      47006.413      25.911383      25.911383      70.012556    
     19300  -19730.886      0.67737448     1.5511338     -23.835909      47007.068      25.911503      25.911503      70.012882    
     19310  -19730.938      0.70879789     1.5716062      32.348366      47004.234      25.910982      25.910982      70.011474    
     19320  -19731.05       0.18919264     0.64930632     79.964333      47000.794      25.91035       25.91035       70.009766    
     19330  -19731.075      0.19138776     0.52952254    -26.575083      47004.643      25.911058      25.911058      70.011678    
     19340  -19731.17       0.76854561     1.676553       54.847276      47000.584      25.910312      25.910312      70.009662    
     19350  -19731.224      0.80426208     1.7887238     -36.468185      47003.735      25.910891      25.910891      70.011227    
     19360  -19731.266      0.74803072     1.6323517      14.748693      47001.529      25.910485      25.910485      70.010131    
     19370  -19731.432      0.30400089     0.71266023     56.943374      46998.037      25.909844      25.909844      70.008398    
     19380  -19731.441      0.52745213     1.3156951     -25.007591      47000.268      25.910254      25.910254      70.009505    
     19390  -19731.476      0.21606336     0.56539136    -76.001359      47001.765      25.910529      25.910529      70.010249    
     19400  -19731.484      0.26276913     0.63258032     18.482063      46997.787      25.909798      25.909798      70.008274    
     19410  -19731.487      0.85116111     1.7727314     -72.196617      47000.115      25.910225      25.910225      70.009429    
     19420  -19731.498      1.2934093      2.6996188      69.364053      46990.579      25.908473      25.908473      70.004694    
     19430  -19731.549      0.20894935     0.59733891     196.11508      46981.928      25.906883      25.906883      70.000398    
     19440  -19731.569      0.11207717     0.35824652    -0.35410469     46989.15       25.90821       25.90821       70.003985    
     19450  -19731.569      0.21789669     0.52711019    -5.4178389      46989.268      25.908232      25.908232      70.004043    
     19460  -19731.569      0.31810937     0.70066496    -18.276128      46989.66       25.908304      25.908304      70.004238    
     19470  -19731.569      0.44394139     0.94333446    -8.4289201      46989.089      25.908199      25.908199      70.003954    
     19480  -19731.57       0.54214038     1.1529995     -8.4127702      46988.817      25.908149      25.908149      70.003819    
     19490  -19731.57       0.60291095     1.3128711     -10.658852      46988.52       25.908095      25.908095      70.003672    
     19500  -19731.57       0.60073836     1.3738265     -12.605955      46988.147      25.908026      25.908026      70.003486    
     19510  -19731.57       0.533539       1.332152      -10.536264      46987.604      25.907926      25.907926      70.003217    
     19520  -19731.571      0.45320718     1.2101899     -6.4949636      46987          25.907815      25.907815      70.002917    
     19530  -19731.571      0.39082699     1.0459818     -5.3657389      46986.538      25.90773       25.90773       70.002687    
     19540  -19731.571      0.31727426     0.93188752    -7.778467       46986.336      25.907693      25.907693      70.002587    
     19550  -19731.578      0.23730361     0.72813023     0.97797368     46985.319      25.907506      25.907506      70.002082    
     19560  -19731.593      0.23291949     0.56115311     50.481468      46983.037      25.907087      25.907087      70.000949    
     19570  -19731.593      0.34640455     0.7546596      0.42277984     46984.837      25.907418      25.907418      70.001842    
     19580  -19731.605      0.12672732     0.33327951    -0.10778685     46983.427      25.907159      25.907159      70.001142    
     19590  -19731.614      0.20100537     0.4694188      67.688738      46978.022      25.906165      25.906165      69.998458    
     19600  -19731.617      0.11953471     0.27834672    -18.860051      46980.734      25.906664      25.906664      69.999805    
     19610  -19731.618      0.18268899     0.47997391    -4.5360916      46979.261      25.906393      25.906393      69.999073    
     19620  -19731.621      0.15424207     0.35433273     6.5195789      46978.548      25.906262      25.906262      69.998719    
     19630  -19731.621      0.19046805     0.41509242     1.1457502      46978.708      25.906291      25.906291      69.998799    
     19640  -19731.624      0.20726581     0.44498114    -4.212313       46977.986      25.906158      25.906158      69.99844     
     19650  -19731.629      0.041967053    0.14467046    -2.2070253      46976.986      25.905975      25.905975      69.997943    
     19660  -19731.631      0.040452588    0.1408889      37.350213      46975.018      25.905613      25.905613      69.996966    
     19670  -19731.634      0.48318512     1.1162498     -8.8141084      46973.39       25.905314      25.905314      69.996157    
     19680  -19731.7        0.20989567     0.73871755     13.106897      46959.287      25.902721      25.902721      69.989152    
     19690  -19731.701      0.4337831      0.9354629     -5.8677344      46960.019      25.902855      25.902855      69.989515    
     19700  -19731.711      0.10377832     0.28541457     23.546835      46958.896      25.902649      25.902649      69.988957    
     19710  -19731.715      0.099575796    0.28490712     4.6596889      46959.376      25.902737      25.902737      69.989195    
     19720  -19731.716      0.40843345     0.86800647     10.253009      46958.725      25.902617      25.902617      69.988872    
     19730  -19731.743      0.99955612     2.1067147      62.486538      46949.867      25.900989      25.900989      69.984471    
     19740  -19731.784      0.036157703    0.2130771      3.3515445      46950.68       25.901138      25.901138      69.984875    
     19750  -19731.787      0.040921209    0.19234136     6.3515419      46950.227      25.901055      25.901055      69.98465     
     19760  -19731.791      0.14352476     0.33156563    -94.014191      46953.372      25.901633      25.901633      69.986213    
     19770  -19731.794      0.16417225     0.36935274     6.3837171      46949.102      25.900848      25.900848      69.984091    
     19780  -19731.797      0.037612368    0.15286327     10.280252      46948.405      25.90072       25.90072       69.983745    
     19790  -19731.8        0.037905144    0.15496589     2.8398496      46948.147      25.900672      25.900672      69.983616    
     19800  -19731.804      0.17193071     0.38085091    -133.25484      46952.259      25.901429      25.901429      69.98566     
     19810  -19731.808      0.22290611     0.47616068     7.0707234      46946.095      25.900295      25.900295      69.982597    
     19820  -19731.814      0.038552647    0.16215829     11.002804      46944.959      25.900086      25.900086      69.982032    
     19830  -19731.818      0.038254226    0.16315621     3.9936697      46944.33       25.89997       25.89997       69.98172     
     19840  -19731.819      0.20380067     0.54452423    -12.31714       46944.087      25.899926      25.899926      69.981599    
     19850  -19731.83       0.036733932    0.16318909    -0.50747072     46941.737      25.899493      25.899493      69.980431    
     19860  -19731.833      0.069249085    0.19970721     3.7269772      46940.991      25.899356      25.899356      69.980061    
     19870  -19731.837      0.052892433    0.18230023     14.500929      46939.609      25.899102      25.899102      69.979374    
     19880  -19731.846      0.050207381    0.17773619     1.8291198      46938.371      25.898874      25.898874      69.978759    
     19890  -19731.852      0.11309488     0.29995323    -66.417879      46939.861      25.899148      25.899148      69.979499    
     19900  -19731.856      0.077311429    0.23906952     0.24919745     46936.732      25.898573      25.898573      69.977944    
     19910  -19731.907      0.83495582     1.9693502     -1072.2789      46970.611      25.904803      25.904803      69.994777    
     19920  -19731.994      0.24555415     0.6675409      6.3251003      46927.376      25.896852      25.896852      69.973294    
     19930  -19732.011      0.3456639      0.8281047      111.55146      46922.913      25.896031      25.896031      69.971076    
     19940  -19732.02       0.13282975     0.41136257    -1.2117209      46926.938      25.896771      25.896771      69.973076    
     19950  -19732.046      0.090984393    0.3606967      10.944959      46925.525      25.896511      25.896511      69.972374    
     19960  -19732.062      0.079786939    0.31843801     18.761618      46924.639      25.896349      25.896349      69.971934    
     19970  -19732.071      0.076937046    0.29745373    -58.291282      46927.046      25.896791      25.896791      69.97313     
     19980  -19732.076      0.086164481    0.26893655     58.984326      46922.44       25.895944      25.895944      69.970841    
     19990  -19732.082      0.12876054     0.37299068     28.700059      46923.311      25.896104      25.896104      69.971274    
     20000  -19732.156      0.99344557     2.151606       146.06378      46916.759      25.894899      25.894899      69.968017    
     20010  -19732.526      0.53033187     1.5693289     -59.163562      46920.922      25.895665      25.895665      69.970086    
     20020  -19732.604      0.64631153     1.6656637      32.805568      46917.824      25.895095      25.895095      69.968546    
     20030  -19732.633      1.7722015      3.8680146      44.677696      46918.278      25.895178      25.895178      69.968772    
     20040  -19732.787      0.62393774     1.4453106      60.173561      46916.808      25.894908      25.894908      69.968041    
     20050  -19732.831      0.45169448     1.0719963      4.8024998      46918.59       25.895236      25.895236      69.968927    
     20060  -19732.856      0.25708472     0.6201411      65.932912      46916.178      25.894792      25.894792      69.967728    
     20070  -19732.983      0.20968172     0.4699185      7.6925822      46917.066      25.894955      25.894955      69.968169    
     20080  -19733.014      1.3768948      2.9623731     -131.33458      46920.511      25.895589      25.895589      69.969882    
     20090  -19733.227      0.62255351     1.6779284     -20.794403      46910.501      25.893747      25.893747      69.964906    
     20100  -19733.273      0.43692747     1.0982918     -4.2190036      46909.459      25.893556      25.893556      69.964388    
     20110  -19733.273      0.63604373     1.4409286      20.734598      46908.405      25.893362      25.893362      69.963864    
     20120  -19733.305      0.58309402     1.2871374      53.305352      46906.548      25.89302       25.89302       69.962941    
     20130  -19733.308      0.93084166     1.97095       -38.793171      46909.501      25.893563      25.893563      69.964409    
     20140  -19733.346      0.52081845     1.1501036      5.5167096      46907.305      25.893159      25.893159      69.963317    
     20150  -19733.421      1.246831       3.0880322     -37.230135      46902.351      25.892248      25.892248      69.960854    
     20160  -19733.544      0.61228907     1.5462676     -0.57915306     46900.121      25.891837      25.891837      69.959745    
     20170  -19733.567      1.1310437      2.7052882     -64.11449       46901.762      25.89214       25.89214       69.960561    
     20180  -19733.66       0.55649234     1.4223479     -14.956654      46899.402      25.891705      25.891705      69.959388    
     20190  -19733.689      0.89951332     2.0270632     -75.878966      46901.475      25.892087      25.892087      69.960418    
     20200  -19733.735      0.47665726     1.2752804     -0.13525848     46898.063      25.891459      25.891459      69.958722    
     20210  -19733.924      0.32815251     0.98188061     10.530703      46895.345      25.890959      25.890959      69.95737     
     20220  -19733.938      0.18742109     0.62349854    -7.8839349      46895.786      25.89104       25.89104       69.95759     
     20230  -19734.007      0.14275217     0.53029839     84.317056      46889.814      25.889941      25.889941      69.95462     
     20240  -19734.007      0.22913585     0.67199543     7.2018445      46892.622      25.890458      25.890458      69.956016    
     20250  -19734.022      0.46026097     1.08522       -4.6805421      46892.292      25.890397      25.890397      69.955852    
     20260  -19734.047      0.4631804      1.4808379      19.858056      46888.491      25.889697      25.889697      69.953962    
     20270  -19734.084      0.31612217     0.97232545    -0.86329449     46887.687      25.889549      25.889549      69.953562    
     20280  -19734.12       0.21583765     0.54229874     5.3664668      46886.964      25.889416      25.889416      69.953202    
     20290  -19734.125      0.27647995     0.59372773     7.8403358      46886.718      25.889371      25.889371      69.95308     
     20300  -19734.127      0.55565954     1.1028344     -8.6848678      46887.127      25.889446      25.889446      69.953283    
     20310  -19734.141      0.14944795     0.42023073    -5.5514633      46886.854      25.889396      25.889396      69.953148    
     20320  -19734.152      0.1668256      0.46262311    -3.1227626      46886.493      25.889329      25.889329      69.952968    
     20330  -19734.287      0.15110063     0.44860932    -38.658235      46884.426      25.888949      25.888949      69.95194     
     20340  -19734.306      0.12143459     0.41857736     7.1608883      46882.261      25.88855       25.88855       69.950863    
     20350  -19734.307      0.4835991      0.93148724    -1.6894219      46882.396      25.888575      25.888575      69.95093     
     20360  -19734.317      0.24139329     0.55358476    -14.765786      46882.759      25.888642      25.888642      69.951111    
     20370  -19734.326      0.14170141     0.45655717    -109.99342      46886.13       25.889263      25.889263      69.952787    
     20380  -19734.328      0.61297982     1.1805641     -12.692225      46882.124      25.888525      25.888525      69.950795    
     20390  -19734.374      0.09785839     0.36327948    -10.999952      46880.94       25.888307      25.888307      69.950206    
     20400  -19734.374      0.21646564     0.52905315    -5.4130917      46880.699      25.888263      25.888263      69.950086    
     20410  -19734.379      0.25992146     0.59728011    -6.305187       46880.548      25.888235      25.888235      69.950011    
     20420  -19734.387      0.35651175     0.78062436    -8.7282388      46880.378      25.888204      25.888204      69.949927    
     20430  -19734.417      0.37842192     0.91222658     15.445277      46878.464      25.887851      25.887851      69.948975    
     20440  -19734.419      0.83822082     1.9240055     -31.980074      46879.601      25.888061      25.888061      69.94954     
     20450  -19734.578      0.19105724     0.54902314     1.8604086      46874.415      25.887106      25.887106      69.946961    
     20460  -19734.584      0.39659026     0.89422414     6.5933571      46874.306      25.887086      25.887086      69.946907    
     20470  -19734.602      0.46817672     0.99255653     8.7286728      46874.076      25.887044      25.887044      69.946792    
     20480  -19734.626      0.13975148     0.38773751    -5.9739659      46874.316      25.887088      25.887088      69.946912    
     20490  -19734.626      0.21082098     0.50559257    -7.4897985      46874.361      25.887096      25.887096      69.946934    
     20500  -19734.626      0.29925064     0.67020823    -9.3973957      46874.404      25.887104      25.887104      69.946956    
     20510  -19734.627      0.40810091     0.88728452    -12.437376      46874.459      25.887114      25.887114      69.946983    
     20520  -19734.627      0.54081811     1.1669715     -20.149198      46874.631      25.887146      25.887146      69.947068    
     20530  -19734.628      0.70430179     1.5537369      248.19585      46864.142      25.885215      25.885215      69.941851    
     20540  -19734.653      0.14864841     0.37968856     40.198296      46871.85       25.886634      25.886634      69.945685    
     20550  -19734.66       0.53601268     1.2641201      174.15169      46866.048      25.885566      25.885566      69.942799    
     20560  -19734.684      0.25341499     0.72100212    -7.3827317      46871.945      25.886651      25.886651      69.945732    
     20570  -19734.696      0.059582431    0.20458002     46.081009      46869.557      25.886212      25.886212      69.944545    
     20580  -19734.699      0.040665283    0.18578562    -0.88072509     46871.13       25.886501      25.886501      69.945327    
     20590  -19734.702      0.15795755     0.35959034    -2.464358       46870.899      25.886459      25.886459      69.945212    
     20600  -19734.706      0.019520175    0.15905043    -33.742704      46871.842      25.886632      25.886632      69.945681    
     20610  -19734.709      0.019045703    0.15444398     39.864025      46868.848      25.886081      25.886081      69.944192    
     20620  -19734.712      0.028432774    0.16215563    -1.2735421      46870.168      25.886324      25.886324      69.944848    
     20630  -19734.716      0.20690137     0.44930538    -4.1100495      46869.827      25.886262      25.886262      69.944679    
     20640  -19734.722      0.039038677    0.16583997    -42.643371      46870.916      25.886462      25.886462      69.94522     
     20650  -19734.726      0.025123992    0.15384853     47.801711      46867.144      25.885768      25.885768      69.943344    
     20660  -19734.73       0.019797017    0.15055723    -0.8134831      46868.566      25.886029      25.886029      69.944051    
     20670  -19734.734      0.1161428      0.28224637    -1.9599496      46868.231      25.885968      25.885968      69.943885    
     20680  -19734.737      0.034716749    0.15475344    -6.7993763      46868.25       25.885971      25.885971      69.943894    
     20690  -19734.737      0.064756288    0.19110607    -1.8034611      46868.047      25.885934      25.885934      69.943794    
