LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.020 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
     16900  -19717.461      0.031977023    0.066516419   -23.267383      47741.979      26.045839      26.045839      70.375858    
     16910  -19717.461      0.05998235     0.1280957     -53.968611      47743.3        26.04608       26.04608       70.376507    
     16920  -19717.461      0.15120152     0.25736079     4.3431558      47741.099      26.045679      26.045679      70.375426    
     16930  -19717.463      0.037321692    0.098160394    2.9341135      47741.372      26.045729      26.045729      70.37556     
     16940  -19717.463      0.043955357    0.093803118   -0.63500636     47741.539      26.045759      26.045759      70.375642    
     16950  -19717.463      0.0083129713   0.04054778     1.3859913      47741.478      26.045748      26.045748      70.375612    
     16960  -19717.463      0.021788665    0.054805425    0.32283033     47741.529      26.045758      26.045758      70.375637    
     16970  -19717.463      0.045706686    0.094371589   -0.89726222     47741.59       26.045769      26.045769      70.375667    
     16980  -19717.463      0.0066156549   0.030174425    0.63801849     47741.565      26.045764      26.045764      70.375655    
     16990  -19717.463      0.076583073    0.15084769    -0.94521655     47741.826      26.045812      26.045812      70.375783    
     17000  -19717.464      0.034856963    0.082871985   -1.2137033      47742.233      26.045886      26.045886      70.375983    
     17010  -19717.464      0.033605816    0.070092023   -2.2849444      47742.295      26.045897      26.045897      70.376013    
     17020  -19717.465      0.015322869    0.047324154   -17.10819       47742.891      26.046005      26.046005      70.376306    
     17030  -19717.465      0.037364778    0.073453596    0.090641579    47742.274      26.045893      26.045893      70.376003    
     17040  -19717.465      0.020338679    0.045627168   -0.13918456     47742.469      26.045928      26.045928      70.376099    
     17050  -19717.465      0.024920928    0.045925087    0.33760751     47742.474      26.045929      26.045929      70.376101    
     17060  -19717.465      0.011880757    0.03162962    -0.96985281     47742.526      26.045939      26.045939      70.376127    
     17070  -19717.465      0.011940611    0.03317602    -6.6151596      47742.776      26.045984      26.045984      70.37625     
     17080  -19717.465      0.012761303    0.034381386    1.3806961      47742.48       26.045931      26.045931      70.376104    
     17090  -19717.465      0.0059786342   0.024018845    0.91886978     47742.517      26.045937      26.045937      70.376122    
     17100  -19717.465      0.0090598247   0.028872929    0.68275692     47742.544      26.045942      26.045942      70.376135    
     17110  -19717.465      0.01377972     0.035745271   -6.1127196      47742.84       26.045996      26.045996      70.376281    
     17120  -19717.465      0.015191792    0.037954169    2.6264099      47742.517      26.045937      26.045937      70.376122    
     17130  -19717.465      0.0057087062   0.022192375    0.96498727     47742.602      26.045953      26.045953      70.376164    
     17140  -19717.465      0.0060127096   0.024948647    0.83096544     47742.629      26.045957      26.045957      70.376177    
     17150  -19717.465      0.019366024    0.044937368   -7.1284166      47742.983      26.046022      26.046022      70.376351    
     17160  -19717.467      0.0069695097   0.016922244    0.40215548     47743.817      26.046174      26.046174      70.376761    
     17170  -19717.467      0.0083127107   0.0228934      0.518179       47743.825      26.046175      26.046175      70.376765    
     17180  -19717.467      0.018635813    0.041094403   -0.28193483     47743.867      26.046183      26.046183      70.376786    
     17190  -19717.467      0.027227308    0.059022717   -15.8544        47744.503      26.046298      26.046298      70.377098    
     17200  -19717.467      0.010451556    0.023424835   -0.0095720127   47743.95       26.046198      26.046198      70.376826    
     17210  -19717.467      0.012279696    0.028795104   -0.045010564    47744.005      26.046208      26.046208      70.376853    
     17220  -19717.467      0.0034267601   0.013861195    0.62215711     47743.998      26.046206      26.046206      70.37685     
     17230  -19717.468      0.074981669    0.14794856    -6.7882963      47745.568      26.046492      26.046492      70.377622    
     17240  -19717.468      0.0073819494   0.021657921    1.8599644      47745.274      26.046439      26.046439      70.377477    
     17250  -19717.468      0.0078395282   0.021496261   -4.8621285      47745.671      26.046511      26.046511      70.377672    
     17260  -19717.468      0.017473188    0.050838619   -1.2695502      47745.744      26.046524      26.046524      70.377708    
     17270  -19717.468      0.014575327    0.050269895   -0.90522195     47746.646      26.046688      26.046688      70.378151    
     17280  -19717.469      0.0073444472   0.025052267   -3.8300603      47746.975      26.046748      26.046748      70.378313    
     17290  -19717.469      0.008565422    0.023357059   -7.697777       47747.143      26.046778      26.046778      70.378395    
     17300  -19717.469      0.0077575387   0.018624445    2.9013776      47746.739      26.046705      26.046705      70.378197    
     17310  -19717.469      0.0042105866   0.012615127    0.03311208     47746.909      26.046736      26.046736      70.37828     
     17320  -19717.469      0.0027169657   0.012269353   -0.38868514     47746.987      26.04675       26.04675       70.378318    
     17330  -19717.469      0.0046839337   0.016504119    0.21092244     47746.967      26.046746      26.046746      70.378309    
     17340  -19717.469      0.0059185387   0.019982348    0.11283463     47746.975      26.046748      26.046748      70.378312    
     17350  -19717.469      0.0022171874   0.0076760243  -2.3924489      47747.077      26.046766      26.046766      70.378363    
     17360  -19717.469      0.0041753297   0.01276003     0.90753327     47746.959      26.046745      26.046745      70.378305    
     17370  -19717.469      0.0077032525   0.030725995   -0.10777206     47747.058      26.046763      26.046763      70.378354    
     17380  -19717.469      0.0057300741   0.017758913    0.064735098    47747.088      26.046768      26.046768      70.378368    
     17390  -19717.469      0.0052729836   0.013843898   -0.054040726    47747.108      26.046772      26.046772      70.378378    
     17400  -19717.469      0.0033646482   0.0085268379  -0.40571364     47747.146      26.046779      26.046779      70.378397    
     17410  -19717.469      0.0050836408   0.016981939   -5.4108854      47747.526      26.046848      26.046848      70.378583    
     17420  -19717.469      0.0028321512   0.01127602    -0.051595062    47747.331      26.046813      26.046813      70.378487    
     17430  -19717.469      0.0038844796   0.012815961   -0.163819       47747.338      26.046814      26.046814      70.378491    
     17440  -19717.469      0.0023119308   0.007613996    0.0019131148   47747.332      26.046813      26.046813      70.378488    
     17450  -19717.469      0.01010178     0.023321663   -1.4912478      47747.434      26.046831      26.046831      70.378538    
     17460  -19717.469      0.0036336404   0.014572334    0.055264388    47747.465      26.046837      26.046837      70.378554    
     17470  -19717.469      0.0053749222   0.017699353   -0.10300795     47747.52       26.046847      26.046847      70.378581    
     17480  -19717.469      0.0014807427   0.0088337022   0.30865787     47747.553      26.046853      26.046853      70.378596    
     17490  -19717.469      0.0022778215   0.010920555    0.018180061    47747.563      26.046855      26.046855      70.378602    
     17500  -19717.469      0.0024917069   0.0092941632  -0.018960389    47747.582      26.046858      26.046858      70.378611    
     17510  -19717.469      0.0039633195   0.014025845   -0.22481525     47747.594      26.04686       26.04686       70.378617    
     17520  -19717.469      0.0050171929   0.015153137   -1.229429       47747.69       26.046878      26.046878      70.378664    
     17530  -19717.469      0.0046006715   0.011366613   -0.90461088     47747.851      26.046907      26.046907      70.378743    
     17540  -19717.469      0.0015477355   0.0068216687  -0.025664       47747.901      26.046916      26.046916      70.378768    
     17550  -19717.469      0.0033809602   0.0094219858  -0.038850876    47747.903      26.046917      26.046917      70.378769    
     17560  -19717.469      0.0052258749   0.013222703   -0.074012414    47747.908      26.046917      26.046917      70.378771    
     17570  -19717.469      0.0061774124   0.016399426   -0.16490546     47747.917      26.046919      26.046919      70.378776    
     17580  -19717.469      0.0053618979   0.017433577   -0.14378328     47747.925      26.046921      26.046921      70.37878     
     17590  -19717.469      0.0038805149   0.016409163   -0.26595164     47747.939      26.046923      26.046923      70.378786    
     17600  -19717.469      0.0025117454   0.010178355   -0.040410659    47747.933      26.046922      26.046922      70.378783    
     17610  -19717.469      0.0019337848   0.0092355801  -0.015942038    47747.939      26.046923      26.046923      70.378786    
     17620  -19717.469      0.0030885367   0.015875973    0.032296563    47747.977      26.04693       26.04693       70.378805    
     17630  -19717.469      0.0023667077   0.011726516    0.023102399    47748.164      26.046964      26.046964      70.378897    
     17640  -19717.469      0.0013352259   0.0054509512  -0.007709637    47748.211      26.046973      26.046973      70.37892     
     17650  -19717.469      0.001721532    0.0062216922  -0.2066948      47748.228      26.046976      26.046976      70.378928    
     17660  -19717.469      0.0017308843   0.0080044427  -2.2907038      47748.509      26.047027      26.047027      70.379066    
     17670  -19717.469      0.0024993599   0.0089081116   0.16641682     47748.416      26.04701       26.04701       70.379021    
     17680  -19717.469      0.0019786894   0.0074267386  -0.0252203      47748.429      26.047012      26.047012      70.379027    
     17690  -19717.469      0.0018148547   0.0070962021  -0.45568256     47748.538      26.047032      26.047032      70.379081    
     17700  -19717.469      0.0021705911   0.0088295462   0.14979752     47748.516      26.047028      26.047028      70.37907     
     17710  -19717.469      0.0026152019   0.010033088    0.076384262    47748.519      26.047029      26.047029      70.379071    
     17720  -19717.469      0.00095368942  0.0046977153  -1.4626002      47748.582      26.04704       26.04704       70.379102    
     17730  -19717.469      0.001966303    0.0063099116  -0.023554066    47748.538      26.047032      26.047032      70.379081    
     17740  -19717.469      0.00068557006  0.0043054329   5.532456       47748.328      26.046994      26.046994      70.378977    
     17750  -19717.469      0.0028839244   0.0080611484   0.15268011     47748.542      26.047033      26.047033      70.379083    
     17760  -19717.469      0.00029805872  0.0032469622  -0.3095336      47748.576      26.047039      26.047039      70.379099    
     17770  -19717.469      0.014241076    0.035607113    0.069496703    47750.258      26.047345      26.047345      70.379926    
     17780  -19717.469      0.0092016372   0.020768964   -0.072883736    47750.33       26.047358      26.047358      70.379961    
     17790  -19717.469      0.0122906      0.026045124   -1.1277788      47750.372      26.047365      26.047365      70.379982    
     17800  -19717.469      0.000518649    0.0032573433   0.10033068     47750.328      26.047357      26.047357      70.37996     
     17810  -19717.469      0.0025449749   0.0058114777   0.22575951     47750.332      26.047358      26.047358      70.379962    
     17820  -19717.469      0.0026792577   0.0067996773   0.091152872    47750.344      26.04736       26.04736       70.379968    
     17830  -19717.469      0.00084915365  0.0034949149  -0.053940907    47750.356      26.047363      26.047363      70.379974    
     17840  -19717.469      0.00034387808  0.0021560384   0.0073868823   47750.359      26.047363      26.047363      70.379976    
     17850  -19717.469      0.020813147    0.045990269   -11.822949      47752.433      26.04774       26.04774       70.380994    
     17860  -19717.469      0.0035143152   0.0084888692  -1.3632025      47752.056      26.047672      26.047672      70.380809    
     17870  -19717.469      0.0021949435   0.0050154399   0.328643       47751.992      26.04766       26.04766       70.380777    
     17880  -19717.469      0.0010888839   0.00287061     0.009810401    47752.002      26.047662      26.047662      70.380783    
     17890  -19717.469      0.00082267499  0.0022384373  -0.01711135     47752.003      26.047662      26.047662      70.380783    
     17900  -19717.469      0.00089392518  0.0026897506  -0.022597591    47752.004      26.047662      26.047662      70.380783    
     17910  -19717.469      0.00073449182  0.0031001606  -0.022010489    47752.004      26.047662      26.047662      70.380783    
     17920  -19717.469      0.0010704281   0.0036115874  -0.020192383    47752.004      26.047662      26.047662      70.380784    
     17930  -19717.469      0.0014602808   0.0045682177  -0.020337061    47752.004      26.047662      26.047662      70.380784    
     17940  -19717.469      0.0020292859   0.0063257431  -0.028387405    47752.005      26.047662      26.047662      70.380784    
     17950  -19717.469      0.0032527365   0.0083967354  -0.13205953     47752.009      26.047663      26.047663      70.380786    
     17960  -19717.469      0.0014365901   0.003537823   -0.011230956    47752.002      26.047662      26.047662      70.380782    
     17970  -19717.469      0.0011320476   0.0026340728  -0.0007306854   47752.002      26.047662      26.047662      70.380782    
     17980  -19717.469      0.0015601826   0.0046393297  -0.029844029    47752.002      26.047662      26.047662      70.380783    
     17990  -19717.469      0.0010115099   0.0025204592   0.035930202    47751.999      26.047661      26.047661      70.380781    
     18000  -19717.469      0.00079068731  0.0019805998  -0.41954559     47752.017      26.047665      26.047665      70.38079     
     18010  -19717.469      0.00017868713  0.0011436513  -0.0081025318   47752.001      26.047662      26.047662      70.380782    
     18020  -19717.469      0.00053586443  0.0015344455   0.035203322    47751.999      26.047661      26.047661      70.380781    
     18030  -19717.469      0.0019092168   0.0057960037  -8.9379777      47752.34       26.047723      26.047723      70.380949    
     18040  -19717.469      0.00079654641  0.002686548   -0.0064091162   47751.987      26.047659      26.047659      70.380775    
     18050  -19717.469      0.00059933318  0.0015428653  -0.36204167     47752.002      26.047662      26.047662      70.380782    
     18060  -19717.469      0.00082346695  0.0019096912  -0.55513503     47752.009      26.047663      26.047663      70.380786    
     18070  -19717.469      0.0046642528   0.0096693214  -0.026093082    47751.973      26.047657      26.047657      70.380768    
     18080  -19717.469      0.0025048693   0.0051914692   0.2403117      47751.964      26.047655      26.047655      70.380764    
     18090  -19717.469      0.0024841601   0.0053241899   0.1385906      47751.968      26.047656      26.047656      70.380766    
     18100  -19717.469      0.0011261509   0.0025050423  -1.0240722      47752.012      26.047664      26.047664      70.380787    
     18110  -19717.469      0.00037902032  0.0016952714   0.054537934    47751.967      26.047656      26.047656      70.380766    
     18120  -19717.469      0.00061775095  0.0018554556   0.0033584915   47751.97       26.047656      26.047656      70.380767    
     18130  -19717.469      0.0010890849   0.0035371674  -0.0015886031   47751.968      26.047656      26.047656      70.380766    
     18140  -19717.469      0.00040361509  0.0012338318  -0.30094287     47751.978      26.047658      26.047658      70.380771    
     18150  -19717.469      0.00070623768  0.0021240933  -0.0036387526   47751.965      26.047655      26.047655      70.380764    
     18160  -19717.469      0.00018219289  0.00083943524  0.055370494    47751.962      26.047655      26.047655      70.380763    
     18170  -19717.469      0.00058189746  0.0018439525  -1.8697558      47752.032      26.047667      26.047667      70.380797    
     18180  -19717.469      0.00055610561  0.0014098625   0.29849999     47751.947      26.047652      26.047652      70.380755    
     18190  -19717.469      0.00022167611  0.00085189916 -0.0033724138   47751.958      26.047654      26.047654      70.380761    
     18200  -19717.469      0.0005105971   0.0012614976  -0.009958056    47751.958      26.047654      26.047654      70.380761    
     18210  -19717.469      0.0014073717   0.0046666557  -0.02009478     47751.956      26.047654      26.047654      70.38076     
     18220  -19717.469      0.002545854    0.0052168633  -0.2546606      47751.964      26.047655      26.047655      70.380764    
     18230  -19717.469      0.00101406     0.0022179477   0.09070945     47751.95       26.047652      26.047652      70.380757    
     18240  -19717.469      0.001091465    0.0024567574   0.0033020307   47751.953      26.047653      26.047653      70.380759    
     18250  -19717.469      0.00092038662  0.0020257293   0.16944472     47751.947      26.047652      26.047652      70.380756    
     18260  -19717.469      0.00098047345  0.0022934287   0.058879338    47751.952      26.047653      26.047653      70.380758    
     18270  -19717.469      0.00080664779  0.0022042911   0.024130298    47751.953      26.047653      26.047653      70.380759    
     18280  -19717.469      0.00031779783  0.0010513396   0.31898299     47751.941      26.047651      26.047651      70.380753    
     18290  -19717.469      0.00033173747  0.001628001    0.039138546    47751.95       26.047653      26.047653      70.380757    
     18300  -19717.469      0.0030224676   0.0062807721  -0.0081571259   47751.949      26.047652      26.047652      70.380757    
     18310  -19717.469      0.00083946609  0.0021418662   0.099541327    47751.945      26.047652      26.047652      70.380755    
     18320  -19717.469      0.0014446529   0.0030267917   0.10235338     47751.944      26.047651      26.047651      70.380754    
     18330  -19717.469      0.0012156812   0.0028543359   0.060848585    47751.945      26.047652      26.047652      70.380755    
     18340  -19717.469      0.00043036161  0.0022013056  -0.021675349    47751.948      26.047652      26.047652      70.380756    
     18350  -19717.469      0.00016430536  0.0007697496   0.0057712039   47751.948      26.047652      26.047652      70.380756    
     18360  -19717.469      0.00033318966  0.0013229912  -0.039495785    47751.946      26.047652      26.047652      70.380755    
     18370  -19717.469      0.00032788673  0.00092959235  0.19731769     47751.937      26.04765       26.04765       70.38075     
     18380  -19717.469      0.0013308583   0.0037875798  -0.010897098    47751.941      26.047651      26.047651      70.380753    
     18390  -19717.469      0.00068983959  0.0020325408  -0.052092108    47751.942      26.047651      26.047651      70.380753    
     18400  -19717.469      0.0035711487   0.0082258743  -1.2287923      47751.984      26.047659      26.047659      70.380774    
     18410  -19717.469      0.00046256812  0.0021327697  -0.049869551    47751.927      26.047648      26.047648      70.380746    
     18420  -19717.469      0.00013300926  0.000712208    0.020640037    47751.925      26.047648      26.047648      70.380744    
     18430  -19717.469      0.0002007779   0.00084999969  0.12503374     47751.92       26.047647      26.047647      70.380742    
     18440  -19717.469      0.00027779871  0.0010691635   0.1250471      47751.918      26.047647      26.047647      70.380741    
     18450  -19717.469      0.00011794959  0.00077164065  0.022062538    47751.922      26.047647      26.047647      70.380743    
     18460  -19717.469      0.00057810642  0.0028848283  -0.58348013     47751.943      26.047651      26.047651      70.380754    
     18470  -19717.469      0.00016630888  0.0008657294  -0.018624521    47751.921      26.047647      26.047647      70.380743    
     18480  -19717.469      0.0011174561   0.0027381064  -0.31841075     47751.933      26.047649      26.047649      70.380749    
     18490  -19717.469      0.00043320562  0.0013327713   0.0001396919   47751.92       26.047647      26.047647      70.380742    
     18500  -19717.469      0.00050251761  0.0017239563   0.0028854467   47751.917      26.047647      26.047647      70.380741    
     18510  -19717.469      0.00061244975  0.0017004348  -0.0026626771   47751.918      26.047647      26.047647      70.380741    
     18520  -19717.469      0.00083335529  0.0022943253  -0.0097257958   47751.918      26.047647      26.047647      70.380741    
     18530  -19717.469      0.00073508446  0.0024368887  -0.033063774    47751.919      26.047647      26.047647      70.380742    
     18540  -19717.469      0.00049471199  0.0013227246  -0.019240096    47751.918      26.047647      26.047647      70.380741    
     18550  -19717.469      0.00049883609  0.0013743793   0.00257004     47751.916      26.047646      26.047646      70.38074     
     18560  -19717.469      0.00038058131  0.0010769297  -0.31402598     47751.926      26.047648      26.047648      70.380745    
     18570  -19717.469      0.00036144003  0.00089568065 -0.20638242     47751.922      26.047647      26.047647      70.380743    
     18580  -19717.469      0.00053747919  0.0012037686  -0.31855154     47751.926      26.047648      26.047648      70.380745    
     18590  -19717.469      0.0042170945   0.0086203613  -0.010918166    47751.906      26.047644      26.047644      70.380735    
     18600  -19717.469      8.2193832e-05  0.00049987495 -0.03361945     47751.908      26.047645      26.047645      70.380736    
     18610  -19717.469      0.0018817144   0.0039218254  -0.2979522      47751.915      26.047646      26.047646      70.38074     
     18620  -19717.469      0.00072254772  0.0016097098   0.028060465    47751.902      26.047644      26.047644      70.380733    
     18630  -19717.469      0.00096784311  0.0020458066   0.027986636    47751.902      26.047644      26.047644      70.380733    
     18640  -19717.469      0.0010819888   0.0023112947   0.029003556    47751.902      26.047644      26.047644      70.380733    
     18650  -19717.469      0.00095719415  0.0022218118   0.02617245     47751.902      26.047644      26.047644      70.380733    
     18660  -19717.469      0.00042148184  0.0016969802  -0.014332727    47751.903      26.047644      26.047644      70.380734    
     18670  -19717.469      0.00048042364  0.0011140015  -0.002453356    47751.902      26.047644      26.047644      70.380734    
     18680  -19717.469      0.00085878435  0.0017804254  -0.0098400669   47751.903      26.047644      26.047644      70.380734    
     18690  -19717.469      0.00026077205  0.00069812989 -0.001532217    47751.902      26.047644      26.047644      70.380734    
     18700  -19717.469      0.0001482343   0.00053471682  0.086162768    47751.899      26.047643      26.047643      70.380732    
     18710  -19717.469      0.0006760798   0.0014310396   0.011467982    47751.902      26.047644      26.047644      70.380733    
     18720  -19717.469      0.00089544601  0.0018784611   0.013960851    47751.901      26.047644      26.047644      70.380733    
     18730  -19717.469      0.0011573973   0.0024522801   0.016106559    47751.901      26.047644      26.047644      70.380733    
     18740  -19717.469      0.0014441336   0.0031720054   0.017006826    47751.901      26.047644      26.047644      70.380733    
     18750  -19717.469      0.0016787647   0.0040619286   0.015016105    47751.9        26.047643      26.047643      70.380733    
     18760  -19717.469      0.0017819682   0.0052354689   0.0061947759   47751.899      26.047643      26.047643      70.380732    
     18770  -19717.469      0.00017001032  0.00064937089 -0.19976063     47751.908      26.047645      26.047645      70.380736    
     18780  -19717.469      0.00023067378  0.00062698241 -0.0010204886   47751.9        26.047643      26.047643      70.380732    
     18790  -19717.469      0.00043624802  0.001022905   -0.00082155425  47751.9        26.047643      26.047643      70.380732    
     18800  -19717.469      0.00039032398  0.0010344716   0.00028557072  47751.9        26.047643      26.047643      70.380732    
     18810  -19717.469      0.00071212911  0.0019859197  -0.0030042925   47751.898      26.047643      26.047643      70.380731    
     18820  -19717.469      0.00071977649  0.0016296735   0.00048888062  47751.895      26.047643      26.047643      70.38073     
     18830  -19717.469      0.0010389169   0.0024122395  -0.0020354217   47751.894      26.047642      26.047642      70.380729    
     18840  -19717.469      0.00027242661  0.0009555173   0.07949662     47751.891      26.047642      26.047642      70.380728    
     18850  -19717.469      0.00054524765  0.0011598076  -0.0030363344   47751.894      26.047642      26.047642      70.38073     
     18860  -19717.469      0.0004644566   0.0012291211  -0.0064639744   47751.895      26.047642      26.047642      70.38073     
     18870  -19717.469      0.00050857599  0.0011757861  -0.015933312    47751.895      26.047642      26.047642      70.38073     
     18880  -19717.469      0.00022873831  0.00056045297 -0.098718677    47751.898      26.047643      26.047643      70.380731    
     18890  -19717.469      0.0011516957   0.0032343858   0.0035420133   47751.891      26.047642      26.047642      70.380728    
     18900  -19717.469      0.00072140454  0.0015724851   0.077713069    47751.888      26.047641      26.047641      70.380726    
     18910  -19717.469      0.00076899206  0.002047129    0.16826875     47751.884      26.04764       26.04764       70.380725    
     18920  -19717.469      0.00042113546  0.0010224669   0.051758337    47751.888      26.047641      26.047641      70.380726    
     18930  -19717.469      0.00049705331  0.0012276689   0.031953739    47751.889      26.047641      26.047641      70.380727    
     18940  -19717.469      0.00045763139  0.0012855656   0.016985571    47751.889      26.047641      26.047641      70.380727    
     18950  -19717.469      0.00025417449  0.00087190306 -0.012719515    47751.891      26.047642      26.047642      70.380728    
     18960  -19717.469      0.00034381042  0.00077476285  0.0030027186   47751.89       26.047642      26.047642      70.380727    
     18970  -19717.469      0.00047764691  0.0010194353   0.0087865723   47751.89       26.047642      26.047642      70.380727    
     18980  -19717.469      0.00059930124  0.0012616665   0.010412649    47751.89       26.047641      26.047641      70.380727    
     18990  -19717.469      0.00070136437  0.0014935149   0.011126514    47751.889      26.047641      26.047641      70.380727    
     19000  -19717.469      0.00074265635  0.0016538621   0.011296813    47751.889      26.047641      26.047641      70.380727    
     19010  -19717.469      0.00068557547  0.0016914251   0.011000177    47751.889      26.047641      26.047641      70.380727    
     19020  -19717.469      0.0005132639   0.0016232729   0.0054912991   47751.889      26.047641      26.047641      70.380727    
     19030  -19717.469      0.00016442834  0.00054275396  0.001514354    47751.89       26.047642      26.047642      70.380727    
     19040  -19717.469      0.0007205783   0.0014956021  -0.14808642     47751.896      26.047643      26.047643      70.38073     
     19050  -19717.469      0.0009128046   0.0021823615   0.2064499      47751.88       26.04764       26.04764       70.380722    
     19060  -19717.469      0.00017218786  0.00056793737 -0.091756822    47751.892      26.047642      26.047642      70.380728    
     19070  -19717.469      0.0001081048   0.00040183999 -5.4867872e-05  47751.888      26.047641      26.047641      70.380726    
     19080  -19717.469      0.00013121319  0.00041114524  0.00030729831  47751.888      26.047641      26.047641      70.380726    
     19090  -19717.469      0.0014745158   0.0036117919   0.0093197893   47751.879      26.04764       26.04764       70.380722    
     19100  -19717.469      9.6548828e-05  0.00038407337 -7.4417688e-05  47751.879      26.04764       26.04764       70.380722    
     19110  -19717.469      9.5583929e-05  0.00031377957  9.968571e-05   47751.879      26.04764       26.04764       70.380722    
     19120  -19717.469      7.4117841e-05  0.00044380369  0.69178646     47751.852      26.047635      26.047635      70.380709    
     19130  -19717.469      0.0002045055   0.00066339003 -0.000218478    47751.879      26.047639      26.047639      70.380722    
     19140  -19717.469      0.00037118168  0.00085456953 -0.36306988     47751.893      26.047642      26.047642      70.380729    
     19150  -19717.469      0.00027778242  0.00060533433  0.10814652     47751.874      26.047639      26.047639      70.38072     
     19160  -19717.469      0.00030598577  0.00067541997  0.058210805    47751.876      26.047639      26.047639      70.380721    
     19170  -19717.469      0.00019657168  0.00045958611  0.0093082788   47751.878      26.047639      26.047639      70.380722    
     19180  -19717.469      0.00029176381  0.00063020406  0.010285286    47751.878      26.047639      26.047639      70.380722    
     19190  -19717.469      0.00040221133  0.00084543793  0.011523172    47751.878      26.047639      26.047639      70.380722    
     19200  -19717.469      0.00050665751  0.0010711209   0.012362151    47751.878      26.047639      26.047639      70.380722    
     19210  -19717.469      0.00055294258  0.0012233143   0.013167476    47751.878      26.047639      26.047639      70.380722    
     19220  -19717.469      0.00049550424  0.001233884    0.01286487     47751.878      26.047639      26.047639      70.380722    
     19230  -19717.469      0.00033460124  0.0011463647   0.0067574976   47751.878      26.047639      26.047639      70.380722    
     19240  -19717.469      0.000180513    0.00050635043  0.0040254954   47751.879      26.047639      26.047639      70.380722    
     19250  -19717.469      0.00012230407  0.00032985678 -0.0011537261   47751.879      26.047639      26.047639      70.380722    
     19260  -19717.469      0.00048572871  0.0016299582  -0.13910286     47751.884      26.047641      26.047641      70.380725    
     19270  -19717.469      0.0001391669   0.00042890229 -0.0015321594   47751.878      26.047639      26.047639      70.380721    
     19280  -19717.469      0.00013392262  0.00035662085  0.32859351     47751.865      26.047637      26.047637      70.380715    
     19290  -19717.469      0.00017885525  0.00042864212  0.007537375    47751.877      26.047639      26.047639      70.380721    
     19300  -19717.469      0.00012497432  0.00040833454  0.0036359051   47751.878      26.047639      26.047639      70.380721    
     19310  -19717.469      8.9728144e-05  0.00041706528  0.0033575506   47751.878      26.047639      26.047639      70.380721    
     19320  -19717.469      0.00016783921  0.00056492555  0.0065058558   47751.877      26.047639      26.047639      70.380721    
     19330  -19717.469      0.00031274894  0.00081112693  0.010591976    47751.877      26.047639      26.047639      70.380721    
     19340  -19717.469      0.00041024387  0.001092685    0.018975807    47751.877      26.047639      26.047639      70.380721    
