# Hastelloy N H MSD — Notebook 11
# columns: t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K  (Å²)
# t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K
1.150000000000000000e+02 8.203307953391029972e-02 1.247129603705979362e+00 3.501481052461590338e+01 6.642005624327848068e+01
1.155000000000000000e+02 8.088480909645669181e-02 1.251971846858425108e+00 3.522284501682820235e+01 6.662513389556677623e+01
1.160000000000000000e+02 8.422552717525609578e-02 1.261432329346335424e+00 3.540885702448749583e+01 6.682581970137349003e+01
1.165000000000000000e+02 8.292763156569399330e-02 1.261462168991719146e+00 3.566130093927183253e+01 6.696959566688079235e+01
1.170000000000000000e+02 8.144525965406471113e-02 1.265786144672375935e+00 3.584885405718816287e+01 6.715402136746490669e+01
1.175000000000000000e+02 8.247161490371246462e-02 1.272734855784596997e+00 3.606255063406503325e+01 6.734299673943282016e+01
1.180000000000000000e+02 8.245258044956520205e-02 1.281259927153517664e+00 3.628536749615566492e+01 6.759336816358761268e+01
1.185000000000000000e+02 8.179398627302214564e-02 1.285570870343037742e+00 3.649386875259038021e+01 6.789758065784320706e+01
1.190000000000000000e+02 8.320125880760093073e-02 1.291910352268408557e+00 3.667669284431069343e+01 6.811876142058787309e+01
1.195000000000000000e+02 8.561495057947700327e-02 1.301152251366798795e+00 3.688477354935051977e+01 6.835148104608563813e+01
1.200000000000000000e+02 8.488199263211736179e-02 1.302427547426090237e+00 3.709356482626738938e+01 6.862949706520636539e+01
1.205000000000000000e+02 8.440770426817459371e-02 1.309802099088650751e+00 3.726794236920288483e+01 6.882160134207637725e+01
1.210000000000000000e+02 8.241822176028593128e-02 1.314423606307148606e+00 3.749580371008808299e+01 6.907814810683450446e+01
1.215000000000000000e+02 8.223080641391096457e-02 1.320365893219475284e+00 3.772000347931193431e+01 6.936907200646723481e+01
1.220000000000000000e+02 8.432634380055686885e-02 1.325180655012012876e+00 3.795359445596340464e+01 6.969108478727770262e+01
1.225000000000000000e+02 8.249592072906049289e-02 1.331165659964968162e+00 3.816736175489014471e+01 6.992242699152004093e+01
1.230000000000000000e+02 8.299041168677290248e-02 1.338842714996016037e+00 3.840329138952852617e+01 7.015706740506514905e+01
1.235000000000000000e+02 8.187541455526316236e-02 1.345184849488118006e+00 3.864884545938498661e+01 7.030349087726717983e+01
1.240000000000000000e+02 8.001750537007180919e-02 1.351173456694892527e+00 3.887828764136502002e+01 7.046331144238081379e+01
1.245000000000000000e+02 8.539775648682106091e-02 1.352357973352555698e+00 3.911341795513113340e+01 7.066874871318289308e+01
1.250000000000000000e+02 8.272341098585130059e-02 1.360617993209911836e+00 3.936765724413714196e+01 7.089761763098231029e+01
1.255000000000000000e+02 8.360223758752000078e-02 1.365547527117040083e+00 3.962406848247728419e+01 7.114635666342302045e+01
1.260000000000000000e+02 8.432302897550038312e-02 1.372927571817774028e+00 3.985350013106850753e+01 7.138732391183737036e+01
1.265000000000000000e+02 8.372098346538460467e-02 1.376015418184615147e+00 4.010423873095674452e+01 7.160213944103874439e+01
1.270000000000000000e+02 8.258184558813147502e-02 1.382968309251082717e+00 4.034291853402024230e+01 7.180753511278442147e+01
1.275000000000000000e+02 8.288256360361154207e-02 1.390265637386195907e+00 4.057922460992053004e+01 7.199506089193232583e+01
1.280000000000000000e+02 8.366327222610439596e-02 1.396341263346265071e+00 4.080753804025358278e+01 7.215343019527755075e+01
1.285000000000000000e+02 8.141306623649517682e-02 1.404865628660610710e+00 4.104062054031049200e+01 7.233820097266658422e+01
1.290000000000000000e+02 8.197111135148832384e-02 1.405724193804746669e+00 4.127966670205147182e+01 7.248464476330639172e+01
1.295000000000000000e+02 8.060278152801932106e-02 1.415629078472946834e+00 4.152845442744049365e+01 7.265376078536976934e+01
1.300000000000000000e+02 8.286225575858176262e-02 1.418316375309428112e+00 4.174734844180516546e+01 7.280154266027787457e+01
1.305000000000000000e+02 8.341711703733868666e-02 1.423930490393548354e+00 4.197501144983468890e+01 7.291665997377819508e+01
1.310000000000000000e+02 8.376970253212265294e-02 1.432616195113559199e+00 4.220794679813919714e+01 7.305510901853702421e+01
1.315000000000000000e+02 8.283949192487882751e-02 1.437481407735702987e+00 4.243950494761783432e+01 7.318051836817603828e+01
1.320000000000000000e+02 8.145776192627321444e-02 1.445112074147130166e+00 4.266661732338752699e+01 7.335199098766001669e+01
1.325000000000000000e+02 8.456219245056634248e-02 1.449463181180097093e+00 4.287247109029431869e+01 7.352864957063073348e+01
1.330000000000000000e+02 8.228723652145746026e-02 1.457060512138137476e+00 4.309330895535983075e+01 7.365163317187912639e+01
1.335000000000000000e+02 8.240222228541327354e-02 1.462870492560129687e+00 4.334406197680372941e+01 7.380078132295707860e+01
1.340000000000000000e+02 8.555336274744523850e-02 1.466789698297323641e+00 4.357864352557034238e+01 7.391067953049777373e+01
1.345000000000000000e+02 8.099714862499998724e-02 1.472692296528571587e+00 4.381138759018905660e+01 7.407391547597399040e+01
1.350000000000000000e+02 8.457670747977252823e-02 1.480552641346791098e+00 4.405602542902492758e+01 7.424529489529426485e+01
1.355000000000000000e+02 8.324390304934957407e-02 1.490928336769431040e+00 4.429499637971915860e+01 7.441030817712837120e+01
1.360000000000000000e+02 8.281774814597232803e-02 1.494663488349471159e+00 4.454391472621731651e+01 7.457221035296818457e+01
1.365000000000000000e+02 8.450381734861563132e-02 1.499472210974429842e+00 4.476780302546968215e+01 7.474642709422708720e+01
1.370000000000000000e+02 8.474945467041565539e-02 1.507306151150448192e+00 4.499452187018878391e+01 7.497707142576460626e+01
1.375000000000000000e+02 8.452191410848285125e-02 1.512463652404649306e+00 4.522180253638273939e+01 7.518870042806828735e+01
1.380000000000000000e+02 8.470581381232651641e-02 1.519047792567836730e+00 4.543969099531965838e+01 7.546357888308796191e+01
1.385000000000000000e+02 8.289484238071895272e-02 1.525118815337336509e+00 4.566694167107414870e+01 7.565627206131881621e+01
1.390000000000000000e+02 8.313717926933766877e-02 1.529159301734995813e+00 4.590283771480968511e+01 7.588438755702948413e+01
1.395000000000000000e+02 8.191579966653025902e-02 1.537493161764402538e+00 4.610353062266541713e+01 7.614388610002225732e+01
1.400000000000000000e+02 8.319497116871417408e-02 1.544367972877805251e+00 4.635222994785640083e+01 7.638071250326908057e+01
1.405000000000000000e+02 8.170326282311474175e-02 1.551887811395327610e+00 4.658626149880609546e+01 7.660451756089575781e+01
1.410000000000000000e+02 8.563993382928629383e-02 1.554920147180229639e+00 4.681724534783023017e+01 7.684328809523385928e+01
1.415000000000000000e+02 8.303883436395728679e-02 1.563602280119211763e+00 4.702880318717832608e+01 7.710382787007887373e+01
1.420000000000000000e+02 8.426462086064091805e-02 1.574464137864338475e+00 4.725892447272662622e+01 7.735348014262584115e+01
1.425000000000000000e+02 8.318167101175984179e-02 1.579505898521792684e+00 4.750977787875419267e+01 7.760399819120588916e+01
1.430000000000000000e+02 8.307104799292180930e-02 1.583345552467489759e+00 4.769222684258973999e+01 7.782785024090476611e+01
1.435000000000000000e+02 8.219132224308071943e-02 1.592289415619357440e+00 4.792648052144521387e+01 7.803952748222668845e+01
1.440000000000000000e+02 8.192184992003297139e-02 1.599327746717559950e+00 4.816442059110386964e+01 7.823075076521142535e+01
1.445000000000000000e+02 8.245531023960395167e-02 1.605750368107673465e+00 4.838810613314727505e+01 7.850447306087777122e+01
1.450000000000000000e+02 8.270642113980183896e-02 1.608439012631461607e+00 4.865213875204887728e+01 7.866294307798251850e+01
1.455000000000000000e+02 8.393186573983471566e-02 1.618301695702975218e+00 4.889153537526760829e+01 7.878337384554336609e+01
1.460000000000000000e+02 8.351822091968567896e-02 1.622804567851861002e+00 4.913603568886484396e+01 7.893957889829465557e+01
1.465000000000000000e+02 8.339026657740064574e-02 1.630720395780298260e+00 4.936144211124004499e+01 7.911469489414794509e+01
1.470000000000000000e+02 8.288804133579122380e-02 1.632503995463960411e+00 4.959481031403350926e+01 7.929764209957139087e+01
1.475000000000000000e+02 8.158446736774460639e-02 1.639115687275705113e+00 4.983501533305541642e+01 7.945922947330942065e+01
1.480000000000000000e+02 8.135069006531117641e-02 1.646145754864232202e+00 5.006044800909143788e+01 7.965479044025777000e+01
1.485000000000000000e+02 8.199993207981724763e-02 1.652866089872591315e+00 5.031369917838893713e+01 7.986576799100778601e+01
1.490000000000000000e+02 8.420431317838734941e-02 1.659862723458354061e+00 5.054071191027155407e+01 8.008806295465900860e+01
1.495000000000000000e+02 8.501795943086520868e-02 1.668243938942346238e+00 5.077997128045051767e+01 8.027335452196969356e+01
1.500000000000000000e+02 8.349691275736885465e-02 1.674916622147710088e+00 5.101773781709294298e+01 8.050665256901210398e+01
1.505000000000000000e+02 8.393422649416665271e-02 1.681677220796333527e+00 5.123262307258757886e+01 8.065813903539330454e+01
1.510000000000000000e+02 8.404838801284400529e-02 1.687693025485988318e+00 5.148466943275678886e+01 8.085594871629702141e+01
1.515000000000000000e+02 8.477929670375623783e-02 1.694348983848163570e+00 5.171674278763618560e+01 8.102192734940196317e+01
1.520000000000000000e+02 8.560510079507098469e-02 1.700572528081035761e+00 5.197616034626499015e+01 8.117017189382559650e+01
1.525000000000000000e+02 8.219612041964881322e-02 1.710245155417809526e+00 5.220904109019213024e+01 8.133635272210088374e+01
1.530000000000000000e+02 8.255830176150626143e-02 1.712902214618075458e+00 5.244971858048611324e+01 8.146463867100503364e+01
1.535000000000000000e+02 8.114276383333331177e-02 1.722404166362060396e+00 5.265189058253362475e+01 8.162986556541275718e+01
1.540000000000000000e+02 8.187836450963956181e-02 1.728417356552053752e+00 5.286068484540304269e+01 8.174788475738336047e+01
1.545000000000000000e+02 8.327513940931206837e-02 1.735094523197650895e+00 5.308042652641131554e+01 8.193719568086079619e+01
1.550000000000000000e+02 8.250364916708645413e-02 1.741305376500419833e+00 5.330966251304317183e+01 8.208574898196066272e+01
1.555000000000000000e+02 8.234361487411763492e-02 1.749301090674033832e+00 5.354202825610718008e+01 8.214749624433862607e+01
1.560000000000000000e+02 8.520984147014296073e-02 1.756451592927249727e+00 5.376982114355926967e+01 8.222725684131989965e+01
1.565000000000000000e+02 8.307411069797977776e-02 1.760475595073990096e+00 5.400400786696905442e+01 8.236974686792591172e+01
1.570000000000000000e+02 8.358572646352147029e-02 1.767557081712552991e+00 5.424060889764599125e+01 8.254225258345580585e+01
1.575000000000000000e+02 8.546180228423272407e-02 1.775317566559696303e+00 5.449015519262511731e+01 8.270479799454498959e+01
1.580000000000000000e+02 8.337545951316455151e-02 1.779106626438227812e+00 5.473412691401814101e+01 8.287702362736972361e+01
1.585000000000000000e+02 8.474500933589525220e-02 1.787652847903800524e+00 5.494892836154620142e+01 8.300324647583867943e+01
1.590000000000000000e+02 8.341354484877427922e-02 1.792894405969146066e+00 5.519933745853575857e+01 8.318776719136756981e+01
1.595000000000000000e+02 8.163228838527916698e-02 1.803128273298646445e+00 5.541268081396611223e+01 8.330293235997831403e+01
1.600000000000000000e+02 8.338540475596951940e-02 1.804069299160965256e+00 5.563370897108858770e+01 8.340804467768327868e+01
1.605000000000000000e+02 8.145860421042371013e-02 1.813802874364491169e+00 5.589799772287958035e+01 8.352481636708701274e+01
1.610000000000000000e+02 8.381013893816791072e-02 1.820157717964546062e+00 5.613243641925873817e+01 8.366214061856616979e+01
1.615000000000000000e+02 8.257088246969439271e-02 1.827235380644736562e+00 5.634394832339010861e+01 8.381840458777733716e+01
1.620000000000000000e+02 8.319300195114699703e-02 1.832245907290654285e+00 5.656916128102734120e+01 8.397994407006298445e+01
1.625000000000000000e+02 8.363312275935375073e-02 1.842574527999659706e+00 5.679947002542181167e+01 8.424377291963874370e+01
1.630000000000000000e+02 8.190754884638296041e-02 1.847614368143404073e+00 5.699473344225014415e+01 8.443476337989521596e+01
1.635000000000000000e+02 8.536472114037475800e-02 1.854943891343526330e+00 5.719516529708285191e+01 8.464339239342810117e+01
1.640000000000000000e+02 8.220324797101449810e-02 1.861364559205114899e+00 5.742987306607336251e+01 8.482636269017348241e+01
1.645000000000000000e+02 8.071015453558019748e-02 1.868240374600853348e+00 5.766414988807386521e+01 8.496688563156904195e+01
1.650000000000000000e+02 8.242552100145174310e-02 1.877036966297437992e+00 5.790986593389910553e+01 8.509530007579917310e+01
1.655000000000000000e+02 8.392370590675213293e-02 1.883296332902649750e+00 5.815385048440568028e+01 8.524352923484205746e+01
1.660000000000000000e+02 8.552297782899913325e-02 1.891166554928485732e+00 5.834365821548710329e+01 8.538408412107214929e+01
1.665000000000000000e+02 8.198222998184929999e-02 1.896727901291780594e+00 5.857499355653786210e+01 8.551379095461203406e+01
1.670000000000000000e+02 8.203825384078833327e-02 1.905587376085604134e+00 5.877381763217263710e+01 8.562381374820935775e+01
1.675000000000000000e+02 8.299792413327614082e-02 1.910794221396483694e+00 5.898737994164736875e+01 8.570253021102224977e+01
1.680000000000000000e+02 8.167064184515021585e-02 1.919769902188583677e+00 5.919569801614325399e+01 8.581848512402845586e+01
1.685000000000000000e+02 8.422169029836766574e-02 1.926969625772594341e+00 5.939848791105841030e+01 8.594408804138009828e+01
1.690000000000000000e+02 8.226330830326740451e-02 1.931341786944883898e+00 5.961272628753035718e+01 8.607490445128910039e+01
1.695000000000000000e+02 8.371497789122200883e-02 1.942100215020826637e+00 5.981372828204141712e+01 8.618433655732478371e+01
1.700000000000000000e+02 8.316948359612401365e-02 1.947080639523083079e+00 6.003881874037487165e+01 8.628708051066459461e+01
1.705000000000000000e+02 8.510751051551723734e-02 1.957178059316551977e+00 6.026133956247722523e+01 8.639395791832708937e+01
1.710000000000000000e+02 8.443858601993095570e-02 1.958698684147195834e+00 6.046851402353193805e+01 8.653119858823056632e+01
1.715000000000000000e+02 8.604978371373055157e-02 1.971095551500776866e+00 6.073674891000297293e+01 8.660037892968338724e+01
1.720000000000000000e+02 8.272691505133968060e-02 1.978123494195332954e+00 6.094491265528053958e+01 8.674867873158392229e+01
1.725000000000000000e+02 8.481446670276814037e-02 1.984260962444722942e+00 6.115777470582851549e+01 8.689803665439617930e+01
1.730000000000000000e+02 8.256427878952377064e-02 1.991545942645368106e+00 6.137034103489125414e+01 8.701460344549201409e+01
1.735000000000000000e+02 8.051441485831886680e-02 1.997234213427123484e+00 6.157667444986277161e+01 8.718865880659640766e+01
1.740000000000000000e+02 8.246434175134430278e-02 2.005507692367736183e+00 6.179227658411338098e+01 8.731811919767486074e+01
1.745000000000000000e+02 8.299197222855903000e-02 2.013071116005989758e+00 6.198856774097459521e+01 8.749829922927064274e+01
1.750000000000000000e+02 8.528008362284966726e-02 2.017652933404083360e+00 6.221327660005707827e+01 8.761321659798997530e+01
1.755000000000000000e+02 8.130538629521738558e-02 2.022113405054086765e+00 6.244222937065127610e+01 8.779797271477774245e+01
1.760000000000000000e+02 8.269419129103564026e-02 2.035202473710791438e+00 6.265634194609467755e+01 8.802106755094160917e+01
1.765000000000000000e+02 8.553801677822298055e-02 2.040526393033449626e+00 6.285809549484835657e+01 8.829071211931805863e+01
1.770000000000000000e+02 8.332831702319093425e-02 2.050785514307236213e+00 6.309420883218455600e+01 8.848110720091071357e+01
1.775000000000000000e+02 8.028224275828969858e-02 2.056769411146596394e+00 6.328231991871335538e+01 8.869951576249442837e+01
1.780000000000000000e+02 8.276575796139735985e-02 2.061436408713362312e+00 6.350372361792841502e+01 8.895005538479976792e+01
1.785000000000000000e+02 8.196548797587410728e-02 2.069187257184177842e+00 6.373585032653746651e+01 8.922037655444971449e+01
1.790000000000000000e+02 8.205673323123359453e-02 2.076139211815660968e+00 6.394769990439321106e+01 8.945237195794533136e+01
1.795000000000000000e+02 8.271059342784585489e-02 2.079923626762259392e+00 6.417313786729626202e+01 8.972202666866000698e+01
1.800000000000000000e+02 8.349099150280454851e-02 2.087868150380543408e+00 6.441552443040721698e+01 8.998169426151284256e+01
1.805000000000000000e+02 8.260775773385961585e-02 2.100113247975438302e+00 6.462344416052118845e+01 9.020978601150652310e+01
1.810000000000000000e+02 8.342576948270412351e-02 2.105790635358296914e+00 6.485626167388791430e+01 9.046406102531945237e+01
1.815000000000000000e+02 8.583286468673106961e-02 2.111082420726889453e+00 6.510844591333888332e+01 9.070633606041950259e+01
1.820000000000000000e+02 8.219369278021107506e-02 2.121302020642216402e+00 6.527727498903416858e+01 9.094038473719321303e+01
1.825000000000000000e+02 8.444573818547534971e-02 2.125721217408010233e+00 6.548513916857237405e+01 9.116333234844705657e+01
1.830000000000000000e+02 8.343498968854624886e-02 2.133260368852423206e+00 6.568791780237336297e+01 9.143188445870450209e+01
1.835000000000000000e+02 8.436361909259255942e-02 2.142586302709347468e+00 6.588783199398902468e+01 9.168499159527760867e+01
1.840000000000000000e+02 8.295073460970872614e-02 2.150237716390644316e+00 6.608814773168403178e+01 9.194074114790004160e+01
1.845000000000000000e+02 8.173538146183743913e-02 2.155776147535247489e+00 6.628402943759195409e+01 9.217831067207913520e+01
1.850000000000000000e+02 8.460841992219272911e-02 2.166203862108046163e+00 6.649375540513716487e+01 9.241827405737043932e+01
1.855000000000000000e+02 8.416464590716812855e-02 2.168579559362920239e+00 6.668941423466898755e+01 9.262347981040353773e+01
1.860000000000000000e+02 8.394534465500443077e-02 2.175852505421878025e+00 6.689367856608937757e+01 9.288905957649747336e+01
1.865000000000000000e+02 8.475964240558510332e-02 2.184576422974734200e+00 6.712610364886887737e+01 9.308284421144023213e+01
1.870000000000000000e+02 8.367590443105588083e-02 2.191209401225732378e+00 6.734816052334267056e+01 9.330274154002070475e+01
1.875000000000000000e+02 8.393330975248666781e-02 2.199623655306305103e+00 6.758477758549838654e+01 9.354113738882641371e+01
1.880000000000000000e+02 8.505609239866665505e-02 2.208139204218488860e+00 6.780482261327767901e+01 9.372567317057909975e+01
1.885000000000000000e+02 8.324852585533808191e-02 2.215839300521263322e+00 6.799912157648594757e+01 9.393926324911799952e+01
1.890000000000000000e+02 8.274703014951025060e-02 2.227087543635440703e+00 6.822350121345138518e+01 9.417358265755066782e+01
1.895000000000000000e+02 8.427392472094472065e-02 2.236918391433778908e+00 6.840611172398335782e+01 9.440120838296712691e+01
1.900000000000000000e+02 8.255842009696696959e-02 2.238873279510258385e+00 6.860875785355992207e+01 9.462369785512289866e+01
1.905000000000000000e+02 8.315868697866071746e-02 2.249259258974910303e+00 6.886302460129628855e+01 9.484074170255910019e+01
1.910000000000000000e+02 8.507984669919570198e-02 2.256881570155763850e+00 6.906950638155745992e+01 9.508089235148356977e+01
1.915000000000000000e+02 8.581437215652951145e-02 2.258764529971466928e+00 6.927609627401417924e+01 9.526604580966917979e+01
1.920000000000000000e+02 8.353102355568486903e-02 2.270547818677887353e+00 6.949416618698639070e+01 9.556323665254184618e+01
1.925000000000000000e+02 8.708875753091396832e-02 2.279047250119175860e+00 6.971697500087380206e+01 9.584861171834333504e+01
1.930000000000000000e+02 8.430717773461883502e-02 2.286043941690582670e+00 6.991631555237184159e+01 9.607740594274561374e+01
1.935000000000000000e+02 7.946511858850985321e-02 2.296650598901885054e+00 7.014366422149333857e+01 9.633177010897337311e+01
1.940000000000000000e+02 8.325210218400716511e-02 2.302700132493081586e+00 7.036505442288367362e+01 9.660157274018079931e+01
1.945000000000000000e+02 8.117173270764388437e-02 2.310219685328957162e+00 7.057177816280825766e+01 9.689382745438649636e+01
1.950000000000000000e+02 8.455083098766874583e-02 2.314160632312511012e+00 7.082507090834928931e+01 9.710345220746452810e+01
1.955000000000000000e+02 8.279151055072068999e-02 2.320654862868828605e+00 7.104797484689628106e+01 9.734704635479242540e+01
1.960000000000000000e+02 8.115394230802522313e-02 2.332054929555274825e+00 7.126742252813639311e+01 9.752300503772917750e+01
1.965000000000000000e+02 8.356138110947651521e-02 2.341675992504963943e+00 7.147969102113199824e+01 9.777144297031007625e+01
1.970000000000000000e+02 8.085570577416438531e-02 2.349362942509213958e+00 7.171924731804234909e+01 9.796851514442120390e+01
1.975000000000000000e+02 8.153550312278481926e-02 2.353895033489060040e+00 7.194823456747290891e+01 9.821102818249192978e+01
1.980000000000000000e+02 8.214284051782805296e-02 2.365264992517285059e+00 7.215571220502971528e+01 9.850570684320754822e+01
1.985000000000000000e+02 8.229577171639490540e-02 2.372410343940760669e+00 7.238030146878047333e+01 9.878762042622489048e+01
1.990000000000000000e+02 8.333769066727109154e-02 2.382152187545330868e+00 7.257872046028116131e+01 9.906345511098844270e+01
1.995000000000000000e+02 8.254542735471868953e-02 2.388427001816969319e+00 7.281352672005331783e+01 9.935663751623557971e+01
2.000000000000000000e+02 8.162101480009080479e-02 2.395897280543687557e+00 7.304345440762021724e+01 9.967914655065783336e+01
2.005000000000000000e+02 8.367123022990907710e-02 2.404426916572818484e+00 7.326708895072249561e+01 1.000313193552800755e+02
2.010000000000000000e+02 8.594963847115559552e-02 2.412557187413921778e+00 7.347794076309783406e+01 1.003334321660976940e+02
2.015000000000000000e+02 8.081629861985424601e-02 2.422222232388980157e+00 7.369742910531358859e+01 1.006020734221139605e+02
2.020000000000000000e+02 8.188799966180490553e-02 2.428933929463993113e+00 7.392241137585041599e+01 1.009728267204412901e+02
2.025000000000000000e+02 8.193885042080291392e-02 2.437227891451642314e+00 7.414860499833918084e+01 1.013117414981282707e+02
2.030000000000000000e+02 8.304284367132419575e-02 2.445095461516803681e+00 7.441124189188103344e+01 1.016501356825620945e+02
2.035000000000000000e+02 8.311386111142594901e-02 2.454038366732906873e+00 7.467261529374897577e+01 1.020323385607493805e+02
2.040000000000000000e+02 8.346612423998168995e-02 2.461567388813449053e+00 7.490878619306725739e+01 1.023554795582239052e+02
2.045000000000000000e+02 8.470989632170328187e-02 2.466154638354761897e+00 7.516085631761805530e+01 1.027107198638118888e+02
2.050000000000000000e+02 8.288101456993583749e-02 2.466290013171402506e+00 7.540723224693051918e+01 1.030875189072322229e+02
2.055000000000000000e+02 8.127624296293577133e-02 2.470061696735321277e+00 7.564634422276120063e+01 1.035055308896129134e+02
2.060000000000000000e+02 8.282100205032140450e-02 2.472737570821028186e+00 7.592026314065417125e+01 1.039621793569619825e+02
2.065000000000000000e+02 8.220293387215071856e-02 2.475451482140808679e+00 7.615331056000465537e+01 1.043401740650378429e+02
2.070000000000000000e+02 8.322941409457218498e-02 2.478953617827874822e+00 7.639457130575709698e+01 1.047180242858393768e+02
2.075000000000000000e+02 8.388797644806628151e-02 2.477619571804051901e+00 7.665684018243518949e+01 1.050973481649509438e+02
2.080000000000000000e+02 8.236451352322578245e-02 2.480745314644516419e+00 7.690362874660117143e+01 1.054749267420231291e+02
2.085000000000000000e+02 8.125855178505536625e-02 2.485794571838468858e+00 7.716206076219403087e+01 1.058017989953123816e+02
2.090000000000000000e+02 8.211566103268697070e-02 2.487631230733240884e+00 7.741925741857976107e+01 1.061769093038362541e+02
2.095000000000000000e+02 8.209745256756008358e-02 2.484997966256931701e+00 7.766313567122432460e+01 1.065943780380040806e+02
2.100000000000000000e+02 8.400995762220166141e-02 2.491241022051434051e+00 7.791754351539464096e+01 1.069983257087925210e+02
2.105000000000000000e+02 8.076594292657406082e-02 2.490176762759074069e+00 7.811261418396060208e+01 1.073786136930702781e+02
2.110000000000000000e+02 8.131702807191842908e-02 2.494309453495829221e+00 7.833420407370331873e+01 1.077825814979268699e+02
2.115000000000000000e+02 8.153886279461965148e-02 2.494175257799164935e+00 7.851796464315232527e+01 1.082075367791711074e+02
2.120000000000000000e+02 8.123314179350045461e-02 2.498842781350139486e+00 7.871446852062518929e+01 1.086637553209993143e+02
2.125000000000000000e+02 8.004629902853159507e-02 2.497922836896653731e+00 7.896285523816808904e+01 1.090723331351029657e+02
2.130000000000000000e+02 8.265787626679067801e-02 2.501728401433023219e+00 7.916850418992709137e+01 1.095140174893915344e+02
2.135000000000000000e+02 8.337356909972065688e-02 2.503420426711452151e+00 7.939148821395764344e+01 1.099585807743906543e+02
2.140000000000000000e+02 8.243149072292636770e-02 2.510070953406803529e+00 7.959219378189398242e+01 1.104643928071729846e+02
2.145000000000000000e+02 8.119335824048504180e-02 2.509286768739365847e+00 7.982509499435447253e+01 1.109715659518115842e+02
2.150000000000000000e+02 8.403361473809521642e-02 2.509713702083193443e+00 8.003678922023870257e+01 1.114381774688624915e+02
2.155000000000000000e+02 8.372921754999998467e-02 2.516289224245607414e+00 8.030373469360739591e+01 1.118955622081019357e+02
2.160000000000000000e+02 8.130608561599624029e-02 2.513039023662395177e+00 8.053015895351795450e+01 1.123673351217964438e+02
2.165000000000000000e+02 8.186916301732208301e-02 2.512831872646161813e+00 8.076216545012243841e+01 1.128291701728387721e+02
2.170000000000000000e+02 8.291429725782568927e-02 2.519049166547048024e+00 8.098529006368352157e+01 1.133540296545409376e+02
2.175000000000000000e+02 8.041602966688553289e-02 2.518688288881238968e+00 8.123024969692340846e+01 1.137747672875190545e+02
2.180000000000000000e+02 8.132236185830983566e-02 2.519415792948450861e+00 8.146592131317871122e+01 1.142324189968988719e+02
2.185000000000000000e+02 8.327311652650375151e-02 2.527381582515883629e+00 8.172820213270559009e+01 1.146940750660996287e+02
2.190000000000000000e+02 8.150654490225772708e-02 2.527591853389464127e+00 8.195900536740504094e+01 1.151844022396813898e+02
2.195000000000000000e+02 7.979316877683616249e-02 2.524042569534839853e+00 8.219188612210153622e+01 1.156283704855111694e+02
2.200000000000000000e+02 7.965716876672948588e-02 2.528940058780301925e+00 8.244096834551216091e+01 1.160802599851793531e+02
2.205000000000000000e+02 8.190694378415093457e-02 2.532324930678585329e+00 8.271777959138651681e+01 1.165648493975243838e+02
2.210000000000000000e+02 8.265641961822473016e-02 2.527571950563456404e+00 8.298389401546188537e+01 1.170307675360223385e+02
2.215000000000000000e+02 8.163935822419658705e-02 2.531823763040169872e+00 8.324715669357379966e+01 1.174665605554187238e+02
2.220000000000000000e+02 8.287778437511822416e-02 2.531888862986754862e+00 8.353255508297010579e+01 1.178578502410946385e+02
2.225000000000000000e+02 8.235502533390150204e-02 2.536316832731439597e+00 8.381779930640418286e+01 1.182157736107639039e+02
2.230000000000000000e+02 8.242815805601894086e-02 2.537951027040189711e+00 8.405394856603543019e+01 1.185556376863900141e+02
2.235000000000000000e+02 8.108912575388992072e-02 2.538452954093737723e+00 8.427833291913488267e+01 1.188728084140133774e+02
2.240000000000000000e+02 8.155847894577399060e-02 2.545591987884330720e+00 8.452136104359580315e+01 1.192123295352578509e+02
2.245000000000000000e+02 8.238359098146387505e-02 2.547019380039163394e+00 8.473219488994404003e+01 1.195624734180120612e+02
2.250000000000000000e+02 8.068332894605136085e-02 2.548581051766413363e+00 8.497869634813979189e+01 1.198988012904742249e+02
2.255000000000000000e+02 8.210256532638093852e-02 2.548673260576095334e+00 8.523877370073333282e+01 1.202546264265679667e+02
2.260000000000000000e+02 8.387959744594851441e-02 2.553338612306101041e+00 8.547938138068344927e+01 1.205949383136010624e+02
2.265000000000000000e+02 8.182637087146947541e-02 2.554591072275858910e+00 8.569562164213036226e+01 1.209547855881685052e+02
2.270000000000000000e+02 8.251189119417383366e-02 2.558846435275835773e+00 8.590602061537374823e+01 1.212838053096262456e+02
2.275000000000000000e+02 8.308784920420649034e-02 2.559316420022179628e+00 8.613084415025637952e+01 1.215369732354513985e+02
2.280000000000000000e+02 8.243258634363635762e-02 2.560633759253014841e+00 8.633616845163274434e+01 1.218097320657489462e+02
2.285000000000000000e+02 8.178794729980842781e-02 2.562842812718103325e+00 8.657914585814141617e+01 1.220781120555630963e+02
2.290000000000000000e+02 8.155993565810161494e-02 2.564859095663279298e+00 8.681209592335568459e+01 1.223740297711966036e+02
2.295000000000000000e+02 8.221901681007678930e-02 2.570402754426007519e+00 8.701636649964579817e+01 1.226571085495699691e+02
2.300000000000000000e+02 8.186517406560997467e-02 2.567548218223247414e+00 8.721725219225255898e+01 1.229302378168083720e+02
