# Hastelloy N H MSD — Notebook 11
# columns: t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K  (Å²)
# t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K
1.150000000000000000e+02 7.033546272950434719e-02 1.070516580473642870e-01 1.188388522163545780e+01 8.021036042846310465e+01
1.155000000000000000e+02 6.865549646795277017e-02 1.075322980542519902e-01 1.192931750196880181e+01 8.063757953766156561e+01
1.160000000000000000e+02 7.153093090929868447e-02 1.070379283037037055e-01 1.193719904570109236e+01 8.101015782710726398e+01
1.165000000000000000e+02 7.027374058351737451e-02 1.073095849769716281e-01 1.200653934436157044e+01 8.144507963762612235e+01
1.170000000000000000e+02 7.099964373433309550e-02 1.103400479289660813e-01 1.202473623330222985e+01 8.182915578027386516e+01
1.175000000000000000e+02 6.833142330979463663e-02 1.034637805784359987e-01 1.203948788228558620e+01 8.221603256788651493e+01
1.180000000000000000e+02 7.305570355992097031e-02 1.070645572828458625e-01 1.214014648757753356e+01 8.258438307487196539e+01
1.185000000000000000e+02 6.914997744248418954e-02 1.080732705749208739e-01 1.221551024446105593e+01 8.286351506295068248e+01
1.190000000000000000e+02 7.250527034093429135e-02 1.063963037813143442e-01 1.227683674934605307e+01 8.319586800467439502e+01
1.195000000000000000e+02 6.995165197511886424e-02 1.096674013798732139e-01 1.233737275265056255e+01 8.346166758594436885e+01
1.200000000000000000e+02 7.090920929381444582e-02 1.089338431714512306e-01 1.241026793998266875e+01 8.380929918417810143e+01
1.205000000000000000e+02 7.171085462460319304e-02 1.079683236971428623e-01 1.255248660365421820e+01 8.410147645342780720e+01
1.210000000000000000e+02 7.001027689682290389e-02 1.088667872835583639e-01 1.260667840130581574e+01 8.439757062067873505e+01
1.215000000000000000e+02 6.853416983577108323e-02 1.097041339910174995e-01 1.264981108242855967e+01 8.471446208158410229e+01
1.220000000000000000e+02 6.969052948918059986e-02 1.083970642939538626e-01 1.279349090603126982e+01 8.509320464546060236e+01
1.225000000000000000e+02 7.332802167953823835e-02 1.090418991800159165e-01 1.278650697645054279e+01 8.551722030716770462e+01
1.230000000000000000e+02 7.107531458725101225e-02 1.082507617954581586e-01 1.289113159990807844e+01 8.584770519535852884e+01
1.235000000000000000e+02 6.741435613030305474e-02 1.060868429666666779e-01 1.294082251781711790e+01 8.624961935728732954e+01
1.240000000000000000e+02 6.836189560686353750e-02 1.093446988244213824e-01 1.300512586825253258e+01 8.663211603634488256e+01
1.245000000000000000e+02 7.044297635183707773e-02 1.101536720875399278e-01 1.309305508713284460e+01 8.713349530422307510e+01
1.250000000000000000e+02 7.068204949760192868e-02 1.084877992602717722e-01 1.317981047136432515e+01 8.750737728549245276e+01
1.255000000000000000e+02 7.036283669656001605e-02 1.060478076094399924e-01 1.320583245300839437e+01 8.789949643765697829e+01
1.260000000000000000e+02 7.067196599911931831e-02 1.104035180642914393e-01 1.325534465818692986e+01 8.825779920974405002e+01
1.265000000000000000e+02 7.093511082251603705e-02 1.070289896411858871e-01 1.331799086232296681e+01 8.863679297596311812e+01
1.270000000000000000e+02 7.101817860048116604e-02 1.072020959857257622e-01 1.339684186348916484e+01 8.890877102894711470e+01
1.275000000000000000e+02 7.138770049534512441e-02 1.090754949902086601e-01 1.345588121274902349e+01 8.931387842491604090e+01
1.280000000000000000e+02 7.054973633052209758e-02 1.100559171395180807e-01 1.352570166411873842e+01 8.976115457441123624e+01
1.285000000000000000e+02 7.292957458127011239e-02 1.078914575387459746e-01 1.363897107221086813e+01 9.020514774015487092e+01
1.290000000000000000e+02 6.956962490080451089e-02 1.109759642454545420e-01 1.365926037351298916e+01 9.065941575414105102e+01
1.295000000000000000e+02 6.955021208904994812e-02 1.108235615614331926e-01 1.375750691367879064e+01 9.115078107772723115e+01
1.300000000000000000e+02 6.981131618001611139e-02 1.053935205234488165e-01 1.380639749793916238e+01 9.164974597904316056e+01
1.305000000000000000e+02 6.969749597112905037e-02 1.083809955201613107e-01 1.385818372726413550e+01 9.216986276616636076e+01
1.310000000000000000e+02 7.183187892074253955e-02 1.106565654378531133e-01 1.401031003355255500e+01 9.261585092429382371e+01
1.315000000000000000e+02 7.219310116558966262e-02 1.119294784172051721e-01 1.406417108567603336e+01 9.313944520886202838e+01
1.320000000000000000e+02 7.184406657235246907e-02 1.083281352251414809e-01 1.412419269921776532e+01 9.356400152332790299e+01
1.325000000000000000e+02 7.264778292847896835e-02 1.100070278866504825e-01 1.419253682257043891e+01 9.398763055083921358e+01
1.330000000000000000e+02 7.093968604639679099e-02 1.125177783470445309e-01 1.424648407720555987e+01 9.440858124699529696e+01
1.335000000000000000e+02 7.155546803646679888e-02 1.112967938748784247e-01 1.432935609168833935e+01 9.481462594436763425e+01
1.340000000000000000e+02 7.121237412473642447e-02 1.077262674429034783e-01 1.439215354229767385e+01 9.528208929326243037e+01
1.345000000000000000e+02 7.259746591323054665e-02 1.092116660409902656e-01 1.447847988270196495e+01 9.574096923727208264e+01
1.350000000000000000e+02 7.076862727148662546e-02 1.075459879835093530e-01 1.452525603792862618e+01 9.615908283769640263e+01
1.355000000000000000e+02 6.925945342382115733e-02 1.080898153647967402e-01 1.458332012545860401e+01 9.663725017490318692e+01
1.360000000000000000e+02 7.130530945589912128e-02 1.080645719683482470e-01 1.463999489637130580e+01 9.702277760546505192e+01
1.365000000000000000e+02 7.065725428672639530e-02 1.117279435131107584e-01 1.469838019048578737e+01 9.748277493519779568e+01
1.370000000000000000e+02 7.111532463259985504e-02 1.123517496194783999e-01 1.474505569922148496e+01 9.795131056085764953e+01
1.375000000000000000e+02 7.008774652071779465e-02 1.134600707241435608e-01 1.485213507743593020e+01 9.843045846581202341e+01
1.380000000000000000e+02 7.057537898726531922e-02 1.077147077495510114e-01 1.493228276380736830e+01 9.877804959757581571e+01
1.385000000000000000e+02 7.070199765032680883e-02 1.146118241059640719e-01 1.501987904622264480e+01 9.914171700768586959e+01
1.390000000000000000e+02 7.312842109991823936e-02 1.110482752925592981e-01 1.504895198964944747e+01 9.953729911120836960e+01
1.395000000000000000e+02 7.278689989901801494e-02 1.089337405598199693e-01 1.509098198901419607e+01 9.991635977133502422e+01
1.400000000000000000e+02 7.258597932776414408e-02 1.080645917203112150e-01 1.513426093843075648e+01 1.003129883372325679e+02
1.405000000000000000e+02 7.159869055491803469e-02 1.082862972506557497e-01 1.517606861365055870e+01 1.007416568929525198e+02
1.410000000000000000e+02 7.130550563970468325e-02 1.089368562811320745e-01 1.525081597260368937e+01 1.011728245189792403e+02
1.415000000000000000e+02 7.252905666141215568e-02 1.127302368549261136e-01 1.527683758930362323e+01 1.015310354119096274e+02
1.420000000000000000e+02 7.161447040755956894e-02 1.110703259048479857e-01 1.536788101919725946e+01 1.019157729786734592e+02
1.425000000000000000e+02 7.308094296694082892e-02 1.113218034451480126e-01 1.538702201282348447e+01 1.023326233758566843e+02
1.430000000000000000e+02 6.973706721802472308e-02 1.114207219646090458e-01 1.542695303119834804e+01 1.026681282272891309e+02
1.435000000000000000e+02 7.221784110345966234e-02 1.128143938716639344e-01 1.545947251651410781e+01 1.029780778396523999e+02
1.440000000000000000e+02 6.961234430502888371e-02 1.144075706884583599e-01 1.554078664007139920e+01 1.034173954923997911e+02
1.445000000000000000e+02 7.027367269958748053e-02 1.084963565756600634e-01 1.558333993555635644e+01 1.038737045766949478e+02
1.450000000000000000e+02 7.094020985004129143e-02 1.080126209218001676e-01 1.560017006526497596e+01 1.043728916100027817e+02
1.455000000000000000e+02 7.169827868404961280e-02 1.106122752048760427e-01 1.561828737182459115e+01 1.047961354524570226e+02
1.460000000000000000e+02 7.099355284631927998e-02 1.087079299398676646e-01 1.569693466568329399e+01 1.051469089104662373e+02
1.465000000000000000e+02 7.326280523998346395e-02 1.130693422778973334e-01 1.575215243667767240e+01 1.055166463291024002e+02
1.470000000000000000e+02 6.974883583297432355e-02 1.144850851620547033e-01 1.581020252394774239e+01 1.059692490926974386e+02
1.475000000000000000e+02 7.153665397504148371e-02 1.121337647814261984e-01 1.589301158562882144e+01 1.063916183551068571e+02
1.480000000000000000e+02 7.198894047958508124e-02 1.143108727519501905e-01 1.595996839918444721e+01 1.067871363005911718e+02
1.485000000000000000e+02 7.086544264343853927e-02 1.081093950971760836e-01 1.604499491856110538e+01 1.071551166341334920e+02
1.490000000000000000e+02 7.163774163258522509e-02 1.144639382965087215e-01 1.610739933642443944e+01 1.075752202343725656e+02
1.495000000000000000e+02 7.309032775507488811e-02 1.114856452885191473e-01 1.618580448836013375e+01 1.079168671944581774e+02
1.500000000000000000e+02 7.196755773055787953e-02 1.078709197950874221e-01 1.627762100283575109e+01 1.082699569546751945e+02
1.505000000000000000e+02 7.147461489341667973e-02 1.140464609379166910e-01 1.633417377662630088e+01 1.086202107196517659e+02
1.510000000000000000e+02 7.138257106797332718e-02 1.132713205805671447e-01 1.636294036055273438e+01 1.090363271882576868e+02
1.515000000000000000e+02 7.341517456227047989e-02 1.129946715889816322e-01 1.643211578970904441e+01 1.094984399663894834e+02
1.520000000000000000e+02 6.992505194678363956e-02 1.134872323668337651e-01 1.647964058259028874e+01 1.099406040732341978e+02
1.525000000000000000e+02 7.026252059774250325e-02 1.114641430516722514e-01 1.652635460051535077e+01 1.103741155681875625e+02
1.530000000000000000e+02 6.991089151556487136e-02 1.131870103988284748e-01 1.657667709922775501e+01 1.107932243641304666e+02
1.535000000000000000e+02 7.097208373768845724e-02 1.137485481544388694e-01 1.660004916146797882e+01 1.113073789244091643e+02
1.540000000000000000e+02 7.138986768214584944e-02 1.123064445626991009e-01 1.673016036280881025e+01 1.117697252079299517e+02
1.545000000000000000e+02 7.368481158330536518e-02 1.124785620900167621e-01 1.680749609253962618e+01 1.122084888156249747e+02
1.550000000000000000e+02 7.257232120738876802e-02 1.154349360952141301e-01 1.691364330156477180e+01 1.127199422431707774e+02
1.555000000000000000e+02 7.184093185756304512e-02 1.086442567756302630e-01 1.698068928454066651e+01 1.132363599964925527e+02
1.560000000000000000e+02 7.308521069974770190e-02 1.118407225396131216e-01 1.700997591690259725e+01 1.136427603810179647e+02
1.565000000000000000e+02 7.191189221363637751e-02 1.149976435133838321e-01 1.713156348206279134e+01 1.140858731309258332e+02
1.570000000000000000e+02 7.167639742990737639e-02 1.111878144553496289e-01 1.715932200369404370e+01 1.145497554832219720e+02
1.575000000000000000e+02 7.161557962807758859e-02 1.091992011090219261e-01 1.725497727184330898e+01 1.149099543487571822e+02
1.580000000000000000e+02 7.086092808219410233e-02 1.118555871341772173e-01 1.736759076709742544e+01 1.153190314796448632e+02
1.585000000000000000e+02 7.109064788488177189e-02 1.100303869486486397e-01 1.736586584122536436e+01 1.156950253603713890e+02
1.590000000000000000e+02 7.264376600989011501e-02 1.140767486085376148e-01 1.742349295298155454e+01 1.161597567350874840e+02
1.595000000000000000e+02 6.999579392106601572e-02 1.099638343897631210e-01 1.748576778169097068e+01 1.165712379306244486e+02
1.600000000000000000e+02 7.165048660237088862e-02 1.106882971121930376e-01 1.751799045359910778e+01 1.170439295258787240e+02
1.605000000000000000e+02 7.398186375847461138e-02 1.117198812983050821e-01 1.756473154287612815e+01 1.174938642283559034e+02
1.610000000000000000e+02 7.065517632603902920e-02 1.120078976620865058e-01 1.755864968364684486e+01 1.179218327469406518e+02
1.615000000000000000e+02 7.306072205322582114e-02 1.092917163069609399e-01 1.761241736898556454e+01 1.183752174779116757e+02
1.620000000000000000e+02 6.998527826813934205e-02 1.115135894069668454e-01 1.767052566568895955e+01 1.188277825800652181e+02
1.625000000000000000e+02 7.035734141726190938e-02 1.122651568272108880e-01 1.775135950212410663e+01 1.192724096271952590e+02
1.630000000000000000e+02 7.119804223319149694e-02 1.137241295275744773e-01 1.786028400543125016e+01 1.197990904370268765e+02
1.635000000000000000e+02 7.080685483083475062e-02 1.150008652123509362e-01 1.789420439951544495e+01 1.202513033553189814e+02
1.640000000000000000e+02 7.233857852259165111e-02 1.123530890069906196e-01 1.799245895889983871e+01 1.206979235056632973e+02
1.645000000000000000e+02 7.253902764180888973e-02 1.138582189561433283e-01 1.805332889361082138e+01 1.212260596200306253e+02
1.650000000000000000e+02 7.083531686541418015e-02 1.124888599960717078e-01 1.811916250419981012e+01 1.216841020122358827e+02
1.655000000000000000e+02 7.166274397008549901e-02 1.138111108141880434e-01 1.822210093610508608e+01 1.221897949959727043e+02
1.660000000000000000e+02 7.289530111283147595e-02 1.137574019041916185e-01 1.825281538668352610e+01 1.226023015002410830e+02
1.665000000000000000e+02 7.218191825813358165e-02 1.130484661267123353e-01 1.824068270018719673e+01 1.229666988594078845e+02
1.670000000000000000e+02 7.104410902416453955e-02 1.124164874553556237e-01 1.831051518860512317e+01 1.233603041740533826e+02
1.675000000000000000e+02 7.184138941740995932e-02 1.127596648459691514e-01 1.836171904525222232e+01 1.238734427623122372e+02
1.680000000000000000e+02 7.007838155407725145e-02 1.127430757972532199e-01 1.840294790328584540e+01 1.243546019402729286e+02
1.685000000000000000e+02 7.259228671323025850e-02 1.104569973646907233e-01 1.847960600311621349e+01 1.248285167646198630e+02
1.690000000000000000e+02 7.350283151023218053e-02 1.136977203163370420e-01 1.852533125228727329e+01 1.252845285391774439e+02
1.695000000000000000e+02 6.982678618304649643e-02 1.118314609770223872e-01 1.855070351434709153e+01 1.257366738793969745e+02
1.700000000000000000e+02 7.092658119043930565e-02 1.120998010300602588e-01 1.861145688996690239e+01 1.260764461815326882e+02
1.705000000000000000e+02 7.078948516896553522e-02 1.142487469843103537e-01 1.868122898532225307e+01 1.265132480811163163e+02
1.710000000000000000e+02 7.272932347118206409e-02 1.171096690326143275e-01 1.875709853390675974e+01 1.270109334351924559e+02
1.715000000000000000e+02 7.181542517202073317e-02 1.142290997361831012e-01 1.884965008964630329e+01 1.274065872568541948e+02
1.720000000000000000e+02 7.153135950803803100e-02 1.116070537312878197e-01 1.890831530411416850e+01 1.278389487537110512e+02
1.725000000000000000e+02 7.309755410666091135e-02 1.146633810121972241e-01 1.901294468650396396e+01 1.283305817551248538e+02
1.730000000000000000e+02 7.176649399316017974e-02 1.121450232238095368e-01 1.909073422453912983e+01 1.289048983592606987e+02
1.735000000000000000e+02 7.136508745441942636e-02 1.125018544621317201e-01 1.918222713235920196e+01 1.294940220131567514e+02
1.740000000000000000e+02 7.241533397007807182e-02 1.130258780646140326e-01 1.925039863149292785e+01 1.300240549101804106e+02
1.745000000000000000e+02 7.194925799852432136e-02 1.099381104555555433e-01 1.936037552997775890e+01 1.305205452844293177e+02
1.750000000000000000e+02 7.379068491937447460e-02 1.133008095043440550e-01 1.941812622975926672e+01 1.310639913552110443e+02
1.755000000000000000e+02 7.452394799165218409e-02 1.131266021591304516e-01 1.951608750293853589e+01 1.315751060701797996e+02
1.760000000000000000e+02 7.058764468189730745e-02 1.108422698006092111e-01 1.962047698810877350e+01 1.320143545959208211e+02
1.765000000000000000e+02 7.228422117203835151e-02 1.114425371347561033e-01 1.968971867392527031e+01 1.325219306872042466e+02
1.770000000000000000e+02 7.401049177088057929e-02 1.141748327098518062e-01 1.975483363272327608e+01 1.330875476703254492e+02
1.775000000000000000e+02 7.360274114528797540e-02 1.173153999947643689e-01 1.979210272864101938e+01 1.336729987332421103e+02
1.780000000000000000e+02 7.145091131598255152e-02 1.134223138599126657e-01 1.986773638308200418e+01 1.342066762270670779e+02
1.785000000000000000e+02 7.340016739501749321e-02 1.141674445827797063e-01 1.988960653170412129e+01 1.348799277695836167e+02
1.790000000000000000e+02 7.320985012335957942e-02 1.140940271540682310e-01 1.995041699590384354e+01 1.355622970030567842e+02
1.795000000000000000e+02 7.299407179877411000e-02 1.132755689835376472e-01 2.001205590667644429e+01 1.362150586886316432e+02
1.800000000000000000e+02 7.232067954049080372e-02 1.131602420539877391e-01 2.012926943078785413e+01 1.369231782483259678e+02
1.805000000000000000e+02 7.279142163078948513e-02 1.148652485914912480e-01 2.015694501192393417e+01 1.375512013439713144e+02
1.810000000000000000e+02 7.384143344082530480e-02 1.104779037261632846e-01 2.023592949672574548e+01 1.381133582474739683e+02
1.815000000000000000e+02 7.071723777469246519e-02 1.121349660484182859e-01 2.028039782912265210e+01 1.387651958440364410e+02
1.820000000000000000e+02 7.308668823808271708e-02 1.139213816264731532e-01 2.037299886534785998e+01 1.393407100712053364e+02
1.825000000000000000e+02 7.368174800396129487e-02 1.153572122842429770e-01 2.044741184163938641e+01 1.399377580851421783e+02
1.830000000000000000e+02 7.234883470792953519e-02 1.114336493002643230e-01 2.050549380318255288e+01 1.405064867393929262e+02
1.835000000000000000e+02 7.230628053994710147e-02 1.125797275573192091e-01 2.059592475082622087e+01 1.411162382745238517e+02
1.840000000000000000e+02 7.157443745401589896e-02 1.143447102225948753e-01 2.063369246924441924e+01 1.417356840163392349e+02
1.845000000000000000e+02 7.276011564328624392e-02 1.112917514348939901e-01 2.064690224639299743e+01 1.423668659715018521e+02
1.850000000000000000e+02 7.170416251432362720e-02 1.112305755673739932e-01 2.069096510183839044e+01 1.430421715466764567e+02
1.855000000000000000e+02 7.475600222451328492e-02 1.139157846199115171e-01 2.072072281764042501e+01 1.436801536528295742e+02
1.860000000000000000e+02 7.333232700177147456e-02 1.134138084036315358e-01 2.082307073723984914e+01 1.442514507532775383e+02
1.865000000000000000e+02 7.326571065771278479e-02 1.128677351631205833e-01 2.092183193874434011e+01 1.449607757018086147e+02
1.870000000000000000e+02 7.198904630168589946e-02 1.104028185402839424e-01 2.099067153704434929e+01 1.455893335447817947e+02
1.875000000000000000e+02 7.340012707202488162e-02 1.133177570334813616e-01 2.107534323305719681e+01 1.461911177665433570e+02
1.880000000000000000e+02 7.271398342000001680e-02 1.139168549307555678e-01 2.114444562689394047e+01 1.468858400230437269e+02
1.885000000000000000e+02 7.153295072571175250e-02 1.131560464997330984e-01 2.123487976231486840e+01 1.474520091509861004e+02
1.890000000000000000e+02 7.444193249706146376e-02 1.112179129712377590e-01 2.128603128514017584e+01 1.480953937623441163e+02
1.895000000000000000e+02 7.431724864269163844e-02 1.133261386273618498e-01 2.133745900590044187e+01 1.486905383951079500e+02
1.900000000000000000e+02 7.288363054326495172e-02 1.127892494220338881e-01 2.140187038954054444e+01 1.493014310095635437e+02
1.905000000000000000e+02 7.188754127776787739e-02 1.117158276662500171e-01 2.144985097411701247e+01 1.498978952827608282e+02
1.910000000000000000e+02 7.405493739660411190e-02 1.145627195786416280e-01 2.152042907077295197e+01 1.504731228971089934e+02
1.915000000000000000e+02 7.243835191779966765e-02 1.108170895395348826e-01 2.155372910003544717e+01 1.510007693389180758e+02
1.920000000000000000e+02 7.252843475147718877e-02 1.150090125087735032e-01 2.156670453043846436e+01 1.514708490896884427e+02
1.925000000000000000e+02 7.242161881227600351e-02 1.143410385209677332e-01 2.162460794438412748e+01 1.519883258875800891e+02
1.930000000000000000e+02 7.226614481049327410e-02 1.106317440269955210e-01 2.168184013471271854e+01 1.525081438351891734e+02
1.935000000000000000e+02 7.076588514910234218e-02 1.096285907149012473e-01 2.172753200611306923e+01 1.531091172884592311e+02
1.940000000000000000e+02 7.232798035399821968e-02 1.112680091149146760e-01 2.176233629991616070e+01 1.537087091790846500e+02
1.945000000000000000e+02 7.209111454658274909e-02 1.116377208991906483e-01 2.179461533013172314e+01 1.543782726153204692e+02
1.950000000000000000e+02 7.337957725274529830e-02 1.113872598611161252e-01 2.190382150543294060e+01 1.550011460051494510e+02
1.955000000000000000e+02 7.247593737450451490e-02 1.146657512476576407e-01 2.197251433516492725e+01 1.556366486283343704e+02
1.960000000000000000e+02 7.321195547511273605e-02 1.116922951981965811e-01 2.197681106557785213e+01 1.563020375941329405e+02
1.965000000000000000e+02 7.161738536525272258e-02 1.116180385395306729e-01 2.205569793318179705e+01 1.569365811133372688e+02
1.970000000000000000e+02 7.200099422104788705e-02 1.111264239813008065e-01 2.212066466518848529e+01 1.575991512790390345e+02
1.975000000000000000e+02 7.295141389086801098e-02 1.161965054271247993e-01 2.224724514135620979e+01 1.582992722612114562e+02
1.980000000000000000e+02 7.042918336018100245e-02 1.089200969616289510e-01 2.232497794845957984e+01 1.589999151692243800e+02
1.985000000000000000e+02 7.203946434873191584e-02 1.121936213768115892e-01 2.243692338636552464e+01 1.597606233529390067e+02
1.990000000000000000e+02 7.048220177107888951e-02 1.116656176242066950e-01 2.251714847406879016e+01 1.605552259276241784e+02
1.995000000000000000e+02 7.567213509274048344e-02 1.133215077535390386e-01 2.263030006642477687e+01 1.612352693539264124e+02
2.000000000000000000e+02 7.468317482198001678e-02 1.139797051306993686e-01 2.269794788026971943e+01 1.618819684153348248e+02
2.005000000000000000e+02 7.406916502309092432e-02 1.160665761608181690e-01 2.275027351025382671e+01 1.625634756219580197e+02
2.010000000000000000e+02 7.450686293039127106e-02 1.142584201333030069e-01 2.286372894851901094e+01 1.634345079565271703e+02
2.015000000000000000e+02 7.057211727140255686e-02 1.136336453751366216e-01 2.289443456185335890e+01 1.642455634264402420e+02
2.020000000000000000e+02 7.405775995916136223e-02 1.123424464886964430e-01 2.293868985092130330e+01 1.650534154698322311e+02
2.025000000000000000e+02 7.201106000757299952e-02 1.136259699989963512e-01 2.302643210003326146e+01 1.657911905529826413e+02
2.030000000000000000e+02 7.354597872913243295e-02 1.126106686621004688e-01 2.311461392291393935e+01 1.665035002837575746e+02
2.035000000000000000e+02 7.195730898985376600e-02 1.106517169747714968e-01 2.319221860354718601e+01 1.673164399085048899e+02
2.040000000000000000e+02 7.295545452378776607e-02 1.130144718547118066e-01 2.323747325741327430e+01 1.680737501795740627e+02
2.045000000000000000e+02 7.200384119184982668e-02 1.117405848961538495e-01 2.329760417133586614e+01 1.688592215895871504e+02
2.050000000000000000e+02 7.080918894793768181e-02 1.118010941061411828e-01 2.340191539767397089e+01 1.695970370346499294e+02
2.055000000000000000e+02 7.472440022963304507e-02 1.120779505955045857e-01 2.351242831900280805e+01 1.703121533028171655e+02
2.060000000000000000e+02 7.331292288163453186e-02 1.130685758495867665e-01 2.365421700148584350e+01 1.709206274069302083e+02
2.065000000000000000e+02 7.597174541130516379e-02 1.131770952272977970e-01 2.369029087472777562e+01 1.715468507928791553e+02
2.070000000000000000e+02 7.097469736191354406e-02 1.113854360340386096e-01 2.371883666285398462e+01 1.722009535825704347e+02
2.075000000000000000e+02 7.171913274152855178e-02 1.111656092028545234e-01 2.382178442006088304e+01 1.727715063889959879e+02
2.080000000000000000e+02 7.378698433115209177e-02 1.050905743983410190e-01 2.387880703113230751e+01 1.733435035350260875e+02
2.085000000000000000e+02 7.262335679843173741e-02 1.124836726509225032e-01 2.392343334285530787e+01 1.739768444506767935e+02
2.090000000000000000e+02 7.225076747285319456e-02 1.113697899269621427e-01 2.396026228577539996e+01 1.746514328818990123e+02
2.095000000000000000e+02 7.170310750083180862e-02 1.118333101290203135e-01 2.408002759935132886e+01 1.752079694326938011e+02
2.100000000000000000e+02 7.457144706429232051e-02 1.102626118580018466e-01 2.416330250772548993e+01 1.759016688276708180e+02
2.105000000000000000e+02 7.082583506425926823e-02 1.136462470380555367e-01 2.421441928103138252e+01 1.765757980498908353e+02
2.110000000000000000e+02 7.134121273920299156e-02 1.114469161151065701e-01 2.434270428047163293e+01 1.772016072950672765e+02
2.115000000000000000e+02 7.266661646289425402e-02 1.122262243477736704e-01 2.445314452315991360e+01 1.779312617290459002e+02
2.120000000000000000e+02 7.415146906796657444e-02 1.124581172936861689e-01 2.455157618867314895e+01 1.785644339817425248e+02
2.125000000000000000e+02 7.361937650018586521e-02 1.136737756677509287e-01 2.462988014592792041e+01 1.793094592424793063e+02
2.130000000000000000e+02 7.278554074697676790e-02 1.134100965296744173e-01 2.469404294876622785e+01 1.800373413770735738e+02
2.135000000000000000e+02 7.292235614031658542e-02 1.087052574569832009e-01 2.483359020264164840e+01 1.806695154785649891e+02
2.140000000000000000e+02 7.092801459953403109e-02 1.132096891602982214e-01 2.484756726191790221e+01 1.812730119652631799e+02
2.145000000000000000e+02 7.246454398404852948e-02 1.115245723948694034e-01 2.488916526963982889e+01 1.818714399046736219e+02
2.150000000000000000e+02 7.255639921353877753e-02 1.129473241866480043e-01 2.498512560442647512e+01 1.824693603658995755e+02
2.155000000000000000e+02 7.287799222327102922e-02 1.133020935395327028e-01 2.505650726135655049e+01 1.831390567576337673e+02
2.160000000000000000e+02 7.252293788905521399e-02 1.110198727309635175e-01 2.513614668743369407e+01 1.837797436824969850e+02
2.165000000000000000e+02 7.273492191807118257e-02 1.117295710954119836e-01 2.519788610949920837e+01 1.843962895831914182e+02
2.170000000000000000e+02 7.129195364311152749e-02 1.155560285274601501e-01 2.525606914581866747e+01 1.850649419509972518e+02
2.175000000000000000e+02 7.277726971566607361e-02 1.105701409317073336e-01 2.530759321072407531e+01 1.857439041830597546e+02
2.180000000000000000e+02 7.235918693727699802e-02 1.113882729991549358e-01 2.531232530034637307e+01 1.863812733116713787e+02
2.185000000000000000e+02 7.464704634219926360e-02 1.134060706777255817e-01 2.534500363438605675e+01 1.871293091283315277e+02
2.190000000000000000e+02 7.419922383951081668e-02 1.118132844705550244e-01 2.539230603149738386e+01 1.877701470364752652e+02
2.195000000000000000e+02 7.369774447410547269e-02 1.138899661790018641e-01 2.548040291531923529e+01 1.884587581344248690e+02
2.200000000000000000e+02 7.320063972082940795e-02 1.110939386393968165e-01 2.555570608082779671e+01 1.891151888096705989e+02
2.205000000000000000e+02 7.324351641603775442e-02 1.133051437046226628e-01 2.561845422649415127e+01 1.897216941897699201e+02
2.210000000000000000e+02 6.931670615769595922e-02 1.109318460305949022e-01 2.570246805456629957e+01 1.903520569434092522e+02
2.215000000000000000e+02 7.186483598572779297e-02 1.124694273604915085e-01 2.578486343593636576e+01 1.909868816718457936e+02
2.220000000000000000e+02 7.149623074049196725e-02 1.152381303569536414e-01 2.586389907919436482e+01 1.916167384162244502e+02
2.225000000000000000e+02 7.132141890085226532e-02 1.105245269656249946e-01 2.592625178099059369e+01 1.923386533490998431e+02
2.230000000000000000e+02 7.318319239099527196e-02 1.136596897935545081e-01 2.601013523280106554e+01 1.930822926524745071e+02
2.235000000000000000e+02 7.060593158918407330e-02 1.133087306006641398e-01 2.609370032386381766e+01 1.938321431080726143e+02
2.240000000000000000e+02 7.174258814928775874e-02 1.137647062148148119e-01 2.621551484604631455e+01 1.944969041754964962e+02
2.245000000000000000e+02 7.082408992709128548e-02 1.152001209403041987e-01 2.629579315535971062e+01 1.952273553855039552e+02
2.250000000000000000e+02 7.092351033958135820e-02 1.139739453778306211e-01 2.631370845972931249e+01 1.959121623639257734e+02
2.255000000000000000e+02 7.105417281723810929e-02 1.102625636197142878e-01 2.639355548481091063e+01 1.965501250551486692e+02
2.260000000000000000e+02 6.925996330667304191e-02 1.121639012055290902e-01 2.646126671384732276e+01 1.972714663503366523e+02
2.265000000000000000e+02 7.048364921536259819e-02 1.182761057844465419e-01 2.654634963389887758e+01 1.979702776882074602e+02
2.270000000000000000e+02 7.058450245826171365e-02 1.130396959494747028e-01 2.662675043454967394e+01 1.986396083460756188e+02
2.275000000000000000e+02 7.091684131424474957e-02 1.092899454430210360e-01 2.663181582302749817e+01 1.993254371743777540e+02
2.280000000000000000e+02 7.104199883492826051e-02 1.148006361712918671e-01 2.671860841368213357e+01 2.000693670145286660e+02
2.285000000000000000e+02 7.523928120488507232e-02 1.153224243360153334e-01 2.679213704310624777e+01 2.007477900311982069e+02
2.290000000000000000e+02 7.023580688446788567e-02 1.149160890686481418e-01 2.688594877432963060e+01 2.014034144665099575e+02
2.295000000000000000e+02 7.030218069635317535e-02 1.156678337740882773e-01 2.693955865373110115e+01 2.020727931010298732e+02
2.300000000000000000e+02 7.057399119740634386e-02 1.115580816665706076e-01 2.695278662554641258e+01 2.027734971869156197e+02
